detid,Unnamed: 0_x,timestamp,flow,vehicleTypeFlow,speed,vehicleTypeSpeed,occupancy_percentage,Unnamed: 0_y,type,location_desc,lat,lon
4147022,321,2023-12-05T18:00:00.000+01:00,339,anyVehicle,44.28,carOrLightVehicle,16.0,406.0,Doppelschleife,Fahrtrichtung West BrudermÃ¼hltunnel,48.113106,11.564516
4147023,322,2023-12-05T18:00:00.000+01:00,293,anyVehicle,52.56,carOrLightVehicle,11.0,407.0,Doppelschleife,Fahrtrichtung West BrudermÃ¼hltunnel,48.113075,11.564527
4148011,323,2023-12-05T18:00:00.000+01:00,219,anyVehicle,42.48,carOrLightVehicle,10.0,408.0,Doppelschleife,Leuchtenbergring Tunnel,48.135666,11.615274
4148021,324,2023-12-05T18:00:00.000+01:00,150,anyVehicle,47.52,carOrLightVehicle,7.0,409.0,Doppelschleife,Leuchtenbergring Tunnel,48.13584,11.615392
4149011,325,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,410.0,Doppelschleife,Tumblingerstr,48.12271,11.554345
4149021,326,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,411.0,Doppelschleife,Tumblingerstr,48.122738,11.554495
4149022,327,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,412.0,Doppelschleife,Tumblingerstr,48.122738,11.554452
4150011,328,2023-12-05T18:00:00.000+01:00,246,anyVehicle,29.16,carOrLightVehicle,21.0,413.0,Doppelschleife,SchenkendorfstraÃe,48.174614,11.594792
4150012,329,2023-12-05T18:00:00.000+01:00,242,anyVehicle,27.36,carOrLightVehicle,23.0,414.0,Doppelschleife,SchenkendorfstraÃe,48.174656,11.594835
4150021,330,2023-12-05T18:00:00.000+01:00,221,anyVehicle,48.6,carOrLightVehicle,10.0,415.0,Doppelschleife,SchenkendorfstraÃe,48.17486,11.595072
4150022,331,2023-12-05T18:00:00.000+01:00,46,anyVehicle,47.16,carOrLightVehicle,2.0,416.0,Doppelschleife,SchenkendorfstraÃe,48.17481,11.594986
4150023,332,2023-12-05T18:00:00.000+01:00,79,anyVehicle,48.24,carOrLightVehicle,3.0,417.0,Doppelschleife,SchenkendorfstraÃe,48.17476,11.594933
4150024,333,2023-12-05T18:00:00.000+01:00,153,anyVehicle,51.84,carOrLightVehicle,6.0,418.0,Doppelschleife,SchenkendorfstraÃe,48.174736,11.5949
4150025,334,2023-12-05T18:00:00.000+01:00,208,anyVehicle,54.36,carOrLightVehicle,8.0,419.0,Doppelschleife,SchenkendorfstraÃe,48.17471,11.594868
4151011,335,2023-12-05T18:00:00.000+01:00,76,anyVehicle,50.04,carOrLightVehicle,3.0,420.0,Doppelschleife,VerdistraÃe,48.163967,11.484136
4151012,336,2023-12-05T18:00:00.000+01:00,101,anyVehicle,53.64,carOrLightVehicle,4.0,421.0,Doppelschleife,VerdistraÃe,48.164017,11.484125
4151021,337,2023-12-05T18:00:00.000+01:00,96,anyVehicle,48.24,carOrLightVehicle,4.0,422.0,Doppelschleife,VerdistraÃe,48.16408,11.484146
4151022,338,2023-12-05T18:00:00.000+01:00,143,anyVehicle,49.68,carOrLightVehicle,6.0,423.0,Doppelschleife,VerdistraÃe,48.164066,11.484125
4152011,339,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,424.0,Doppelschleife,Von-Kahr-StraÃe,48.17744,11.470135
4152012,340,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,425.0,Doppelschleife,Von-Kahr-StraÃe,48.177505,11.470113
4152021,341,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,426.0,Doppelschleife,Von-Kahr-StraÃe,48.177647,11.470091
4152022,342,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,427.0,Doppelschleife,Von-Kahr-StraÃe,48.177597,11.47007
4153011,343,2023-12-05T18:00:00.000+01:00,54,anyVehicle,31.68,carOrLightVehicle,4.0,428.0,Doppelschleife,Lortzingstr.,48.151894,11.456294
4153012,344,2023-12-05T18:00:00.000+01:00,80,anyVehicle,33.48,carOrLightVehicle,7.0,429.0,Doppelschleife,Lortzingstr.,48.151886,11.4563265
4153013,345,2023-12-05T18:00:00.000+01:00,71,anyVehicle,38.16,carOrLightVehicle,4.0,430.0,Doppelschleife,Lortzingstr.,48.15188,11.456369
4153014,346,2023-12-05T18:00:00.000+01:00,21,anyVehicle,38.16,carOrLightVehicle,1.0,431.0,Doppelschleife,Lortzingstr.,48.151894,11.456444
4153021,347,2023-12-05T18:00:00.000+01:00,98,anyVehicle,43.92,carOrLightVehicle,5.0,432.0,Doppelschleife,Lortzingstr.,48.151764,11.456627
4153022,348,2023-12-05T18:00:00.000+01:00,84,anyVehicle,46.8,carOrLightVehicle,4.0,433.0,Doppelschleife,Lortzingstr.,48.151787,11.4565735
4153023,349,2023-12-05T18:00:00.000+01:00,80,anyVehicle,39.6,carOrLightVehicle,4.0,434.0,Doppelschleife,Lortzingstr.,48.15178,11.456498
4154011,350,2023-12-05T18:00:00.000+01:00,150,anyVehicle,39.6,carOrLightVehicle,8.0,435.0,Doppelschleife,WÃ¼rmtalstr./ St 2343,48.114773,11.469651
4154021,351,2023-12-05T18:00:00.000+01:00,79,anyVehicle,42.48,carOrLightVehicle,4.0,436.0,Doppelschleife,WÃ¼rmtalstr./ St 2343,48.114876,11.469651
4155011,352,2023-12-05T18:00:00.000+01:00,97,anyVehicle,30.96,carOrLightVehicle,9.0,437.0,Doppelschleife,Neurieder StraÃe / JÃ¤gerhuber StraÃe,48.08878,11.477602
4155012,353,2023-12-05T18:00:00.000+01:00,89,anyVehicle,27.72,carOrLightVehicle,9.0,438.0,Doppelschleife,Neurieder StraÃe / JÃ¤gerhuber StraÃe,48.088837,11.477602
4155021,354,2023-12-05T18:00:00.000+01:00,82,anyVehicle,40.68,carOrLightVehicle,4.0,439.0,Doppelschleife,Neurieder StraÃe / JÃ¤gerhuber StraÃe,48.088966,11.477623
4155022,355,2023-12-05T18:00:00.000+01:00,171,anyVehicle,40.68,carOrLightVehicle,9.0,440.0,Doppelschleife,Neurieder StraÃe / JÃ¤gerhuber StraÃe,48.088924,11.477623
4157011,358,2023-12-05T18:00:00.000+01:00,49,anyVehicle,46.08,carOrLightVehicle,3.0,443.0,Doppelschleife,"Candidtunnel OberflÃ¤che, Candidstr.",48.11066,11.571479
4157012,359,2023-12-05T18:00:00.000+01:00,68,anyVehicle,50.04,carOrLightVehicle,3.0,444.0,Doppelschleife,"Candidtunnel OberflÃ¤che, Candidstr.",48.110706,11.571479
4157013,360,2023-12-05T18:00:00.000+01:00,78,anyVehicle,85.68,carOrLightVehicle,5.0,445.0,Doppelschleife,"Candidtunnel OberflÃ¤che, Candidstr.",48.11074,11.571468
4157021,361,2023-12-05T18:00:00.000+01:00,47,anyVehicle,44.28,carOrLightVehicle,4.0,446.0,Doppelschleife,"Candidtunnel OberflÃ¤che, Candidstr.",48.110847,11.57135
4157022,362,2023-12-05T18:00:00.000+01:00,85,anyVehicle,43.92,carOrLightVehicle,4.0,447.0,Doppelschleife,"Candidtunnel OberflÃ¤che, Candidstr.",48.110813,11.571329
4157023,363,2023-12-05T18:00:00.000+01:00,30,anyVehicle,43.2,carOrLightVehicle,1.0,448.0,Doppelschleife,"Candidtunnel OberflÃ¤che, Candidstr.",48.11077,11.571307
4158011,364,2023-12-05T18:00:00.000+01:00,81,anyVehicle,27.36,carOrLightVehicle,6.0,449.0,Doppelschleife,Landshuter Allee Tunnel OberflÃ¤che,48.15293,11.536771
4158012,365,2023-12-05T18:00:00.000+01:00,134,anyVehicle,27.0,carOrLightVehicle,14.0,450.0,Doppelschleife,Landshuter Allee Tunnel OberflÃ¤che,48.152946,11.536814
4158021,366,2023-12-05T18:00:00.000+01:00,19,anyVehicle,33.84,carOrLightVehicle,1.0,451.0,Doppelschleife,Landshuter Allee-Tunnel OberflÃ¤che,48.15291,11.537275
4158022,367,2023-12-05T18:00:00.000+01:00,73,anyVehicle,38.16,carOrLightVehicle,4.0,452.0,Doppelschleife,Landshuter Allee-Tunnel OberflÃ¤che,48.15291,11.537222
4158023,368,2023-12-05T18:00:00.000+01:00,106,anyVehicle,32.4,carOrLightVehicle,7.0,453.0,Doppelschleife,Landshuter Allee-Tunnel OberflÃ¤che,48.152924,11.5371895
4158024,369,2023-12-05T18:00:00.000+01:00,31,anyVehicle,34.92,carOrLightVehicle,2.0,454.0,Doppelschleife,Landshuter Allee-Tunnel OberflÃ¤che,48.152924,11.537147
4160011,370,2023-12-05T18:00:00.000+01:00,66,anyVehicle,30.96,carOrLightVehicle,5.0,455.0,Doppelschleife,Richard-Strauss-Tunnel OberflÃ¤che,48.141033,11.615124
4160021,371,2023-12-05T18:00:00.000+01:00,64,anyVehicle,33.12,carOrLightVehicle,4.0,456.0,Doppelschleife,Richard-Strauss-Tunnel OberflÃ¤che,48.141014,11.615285
4161011,372,2023-12-05T18:00:00.000+01:00,7,anyVehicle,36.0,carOrLightVehicle,0.0,457.0,Doppelschleife,Innsbrucker Ring Tunnel / Oberfl.,48.1294,11.6147375
4161012,373,2023-12-05T18:00:00.000+01:00,28,anyVehicle,40.32,carOrLightVehicle,2.0,458.0,Doppelschleife,Innsbrucker Ring Tunnel / Oberfl.,48.12937,11.614823
4161013,374,2023-12-05T18:00:00.000+01:00,23,anyVehicle,36.36,carOrLightVehicle,1.0,459.0,Doppelschleife,Innsbrucker Ring Tunnel / Oberfl.,48.129047,11.61522
4161021,375,2023-12-05T18:00:00.000+01:00,11,anyVehicle,45.72,carOrLightVehicle,1.0,460.0,Doppelschleife,Innsbrucker Ring Tunnel / Oberfl.,48.129097,11.615563
4161022,376,2023-12-05T18:00:00.000+01:00,9,anyVehicle,39.24,carOrLightVehicle,1.0,461.0,Doppelschleife,Innsbrucker Ring Tunnel / Oberfl.,48.129185,11.614963
4161023,377,2023-12-05T18:00:00.000+01:00,140,anyVehicle,38.16,carOrLightVehicle,8.0,462.0,Doppelschleife,Innsbrucker Ring Tunnel / Oberfl.,48.129227,11.614899
4163011,381,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,466.0,Doppelschleife,Auf Seite der ZweibrÃ¼ckenstraÃe,48.132164,11.58504
4163012,382,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,467.0,Doppelschleife,Auf Seite der ZweibrÃ¼ckenstraÃe,48.13223,11.585115
4163021,383,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,468.0,Doppelschleife,Auf Seite der Rosenheimer StraÃe,48.131706,11.587379
4163022,384,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,469.0,Doppelschleife,Auf Seite der Rosenheimer StraÃe,48.131634,11.587347
4164011,385,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,470.0,0,0,48.143047,11.548615
4164021,386,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,471.0,0,0,48.14305,11.548756
4165011,387,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,472.0,Doppelschleife,OhlmÃ¼llerstr / Eduard-Schmid-Str.,48.12664,11.577755
4165021,388,2023-12-05T18:00:00.000+01:00,25,anyVehicle,40.32,carOrLightVehicle,1.0,473.0,Doppelschleife,OhlmÃ¼llerstr / Eduard-Schmid-Str.,48.12677,11.577894
4165022,389,2023-12-05T18:00:00.000+01:00,63,anyVehicle,39.96,carOrLightVehicle,3.0,474.0,Doppelschleife,OhlmÃ¼llerstr / Eduard-Schmid-Str.,48.126743,11.577841
4166011,390,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,475.0,0,0,48.135937,11.595973
4166012,391,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,476.0,0,0,48.135994,11.5959835
4166021,392,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,477.0,0,0,48.13618,11.596037
4166022,393,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,478.0,0,0,48.13613,11.5960045
4167011,394,2023-12-05T18:00:00.000+01:00,75,anyVehicle,37.8,carOrLightVehicle,4.0,479.0,Doppelschleife,Donnersberger BrÃ¼cke / Nord Zufahrt Arnulfstrasse,48.1453,11.53484
4167012,395,2023-12-05T18:00:00.000+01:00,154,anyVehicle,37.08,carOrLightVehicle,10.0,480.0,Doppelschleife,Donnersberger BrÃ¼cke / Nord Zufahrt Arnulfstrasse,48.1453,11.534937
4167021,396,2023-12-05T18:00:00.000+01:00,1,anyVehicle,10.08,carOrLightVehicle,0.0,481.0,Doppelschleife,Donnersberger BrÃ¼cke / SÃ¼d Zufahrt Landsberger StraÃe,48.14052,11.534743
4167022,397,2023-12-05T18:00:00.000+01:00,191,anyVehicle,26.64,carOrLightVehicle,16.0,482.0,Doppelschleife,Donnersberger BrÃ¼cke / SÃ¼d Zufahrt Landsberger StraÃe,48.140526,11.5346575
4168011,398,2023-12-05T18:00:00.000+01:00,148,anyVehicle,33.84,carOrLightVehicle,10.0,483.0,Doppelschleife,Offenbachstr./ DB UnterfÃ¼hrung,48.14865,11.466079
4168021,399,2023-12-05T18:00:00.000+01:00,116,anyVehicle,29.88,carOrLightVehicle,10.0,484.0,Doppelschleife,Offenbachstr./ DB UnterfÃ¼hrung,48.148636,11.466197
4169011,400,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,485.0,0,Laimer UnterfÃ¼hrung / Wotanstr,48.14553,11.503201
4169021,401,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,486.0,0,Laimer UnterfÃ¼hrung / Wotanstr,48.14553,11.503329
4170011,402,2023-12-05T18:00:00.000+01:00,33,anyVehicle,36.36,carOrLightVehicle,2.0,487.0,Doppelschleife,Leinthaler BrÃ¼cke,48.185432,11.624329
4170021,403,2023-12-05T18:00:00.000+01:00,39,anyVehicle,33.12,carOrLightVehicle,2.0,488.0,Doppelschleife,Leinthaler BrÃ¼cke,48.18559,11.624414
4171011,404,2023-12-05T18:00:00.000+01:00,60,anyVehicle,28.44,carOrLightVehicle,5.0,489.0,Doppelschleife,Max-Joseph-BrÃ¼cke,48.149387,11.597882
4171012,405,2023-12-05T18:00:00.000+01:00,39,anyVehicle,0.0,carOrLightVehicle,4.0,490.0,Doppelschleife,Max-Joseph-BrÃ¼cke,48.149437,11.597915
4171021,406,2023-12-05T18:00:00.000+01:00,49,anyVehicle,32.04,carOrLightVehicle,4.0,491.0,Einfachschleife,Max-Joseph-BrÃ¼cke,48.149075,11.59902
4171022,407,2023-12-05T18:00:00.000+01:00,69,anyVehicle,0.0,carOrLightVehicle,6.0,492.0,Einfachschleife,Max-Joseph-BrÃ¼cke,48.149044,11.598988
4172011,408,2023-12-05T18:00:00.000+01:00,146,anyVehicle,36.0,carOrLightVehicle,9.0,493.0,Doppelschleife,Friedenheimer BrÃ¼cke,48.1426,11.51909
4172021,409,2023-12-05T18:00:00.000+01:00,151,anyVehicle,32.4,carOrLightVehicle,11.0,494.0,Doppelschleife,Friedenheimer BrÃ¼cke,48.142582,11.519208
4173011,410,2023-12-05T18:00:00.000+01:00,75,anyVehicle,37.08,carOrLightVehicle,4.0,495.0,Doppelschleife,IngolstÃ¤dter Str./ B 13,48.211575,11.587122
4173012,411,2023-12-05T18:00:00.000+01:00,70,anyVehicle,36.0,carOrLightVehicle,7.0,496.0,Doppelschleife,IngolstÃ¤dter Str./ B 13,48.211575,11.587196
4173013,412,2023-12-05T18:00:00.000+01:00,51,anyVehicle,37.8,carOrLightVehicle,3.0,497.0,Doppelschleife,IngolstÃ¤dter Str./ B 13,48.211582,11.587272
4173021,413,2023-12-05T18:00:00.000+01:00,77,anyVehicle,50.76,carOrLightVehicle,4.0,498.0,Doppelschleife,IngolstÃ¤dter Str./ B 13,48.211555,11.58754
4173022,414,2023-12-05T18:00:00.000+01:00,109,anyVehicle,52.92,carOrLightVehicle,4.0,499.0,Doppelschleife,IngolstÃ¤dter Str./ B 13,48.21157,11.587476
4173023,415,2023-12-05T18:00:00.000+01:00,83,anyVehicle,52.56,carOrLightVehicle,3.0,500.0,Doppelschleife,IngolstÃ¤dter Str./ B 13,48.211582,11.5874
4177011,429,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,0,0.0,514.0,Einfachschleife,0,48.14208,11.555085
4177021,430,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,0,0.0,515.0,Einfachschleife,0,48.142136,11.555118
4180011,431,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,0,0.0,520.0,Einfachschleife,0,48.168835,11.549999
4180021,432,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,0,0.0,521.0,Einfachschleife,0,48.168877,11.550129
4181011,433,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,0,0.0,522.0,Einfachschleife,0,48.14566,11.517792
4181021,434,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,0,0.0,523.0,Einfachschleife,0,48.14576,11.517813
4182011,435,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,0,0.0,524.0,Einfachschleife,0,48.120224,11.536513
4182021,436,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,0,0.0,525.0,Einfachschleife,0,48.12033,11.536524
4183011,437,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,0,0.0,526.0,Doppelschleife,0,48.131878,11.584375
4183021,438,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,0,0.0,527.0,Doppelschleife,0,48.131847,11.584439
10011001,554,2023-12-05T18:00:00.000+01:00,45,anyVehicle,0.0,carOrLightVehicle,10.0,672.0,LZA-Detektor,Franz-Joseph-/ Leopoldstr.,48.156815,11.584323
10011002,555,2023-12-05T18:00:00.000+01:00,86,anyVehicle,0.0,carOrLightVehicle,23.0,673.0,LZA-Detektor,Franz-Joseph-/ Leopoldstr.,48.156822,11.584285
10011003,556,2023-12-05T18:00:00.000+01:00,10,anyVehicle,0.0,carOrLightVehicle,4.0,674.0,LZA-Detektor,Franz-Joseph-/ Leopoldstr.,48.15729,11.583937
10011004,557,2023-12-05T18:00:00.000+01:00,28,anyVehicle,0.0,carOrLightVehicle,3.0,675.0,LZA-Detektor,Franz-Joseph-/ Leopoldstr.,48.15735,11.583896
10011005,558,2023-12-05T18:00:00.000+01:00,34,anyVehicle,0.0,carOrLightVehicle,42.0,676.0,LZA-Detektor,Franz-Joseph-/ Leopoldstr.,48.15741,11.583747
10011006,559,2023-12-05T18:00:00.000+01:00,30,anyVehicle,0.0,carOrLightVehicle,76.0,677.0,LZA-Detektor,Franz-Joseph-/ Leopoldstr.,48.157326,11.584136
10011007,560,2023-12-05T18:00:00.000+01:00,60,anyVehicle,0.0,carOrLightVehicle,24.0,678.0,LZA-Detektor,Franz-Joseph-/ Leopoldstr.,48.15768,11.584571
10011008,561,2023-12-05T18:00:00.000+01:00,120,anyVehicle,0.0,carOrLightVehicle,25.0,679.0,LZA-Detektor,Franz-Joseph-/ Leopoldstr.,48.157673,11.584607
10011009,562,2023-12-05T18:00:00.000+01:00,21,anyVehicle,0.0,carOrLightVehicle,27.0,680.0,LZA-Detektor,Franz-Joseph-/ Leopoldstr.,48.157536,11.584586
10011010,563,2023-12-05T18:00:00.000+01:00,21,anyVehicle,0.0,carOrLightVehicle,56.0,681.0,LZA-Detektor,Franz-Joseph-/ Leopoldstr.,48.157425,11.584536
10011011,564,2023-12-05T18:00:00.000+01:00,28,anyVehicle,0.0,carOrLightVehicle,31.0,682.0,LZA-Detektor,Franz-Joseph-/ Leopoldstr.,48.157185,11.584884
10020001,651,2023-12-05T18:00:00.000+01:00,69,anyVehicle,0.0,carOrLightVehicle,10.0,773.0,LZA-Detektor,Landwehr-/ Paul-Heyse-Str.,48.136677,11.555808
10020002,652,2023-12-05T18:00:00.000+01:00,125,anyVehicle,0.0,carOrLightVehicle,11.0,774.0,LZA-Detektor,Landwehr-/ Paul-Heyse-Str.,48.136765,11.555852
10020003,653,2023-12-05T18:00:00.000+01:00,7,anyVehicle,0.0,carOrLightVehicle,0.0,775.0,LZA-Detektor,Landwehr-/ Paul-Heyse-Str.,48.136395,11.55632
10020004,654,2023-12-05T18:00:00.000+01:00,36,anyVehicle,0.0,carOrLightVehicle,29.0,776.0,LZA-Detektor,Landwehr-/ Paul-Heyse-Str.,48.136356,11.556319
10020005,655,2023-12-05T18:00:00.000+01:00,40,anyVehicle,0.0,carOrLightVehicle,3.0,777.0,LZA-Detektor,Landwehr-/ Paul-Heyse-Str.,48.136,11.555903
10020006,656,2023-12-05T18:00:00.000+01:00,84,anyVehicle,0.0,carOrLightVehicle,19.0,778.0,LZA-Detektor,Landwehr-/ Paul-Heyse-Str.,48.13618,11.555869
10039001,829,2023-12-05T18:00:00.000+01:00,24,anyVehicle,0.0,carOrLightVehicle,10.0,965.0,LZA-Detektor,Icho-/ Tegernseer Landstr.,48.115467,11.579954
10039002,830,2023-12-05T18:00:00.000+01:00,69,anyVehicle,0.0,carOrLightVehicle,34.0,966.0,LZA-Detektor,Icho-/ Tegernseer Landstr.,48.11613,11.580421
10039003,831,2023-12-05T18:00:00.000+01:00,70,anyVehicle,0.0,carOrLightVehicle,38.0,967.0,LZA-Detektor,Icho-/ Tegernseer Landstr.,48.115574,11.580806
10039004,832,2023-12-05T18:00:00.000+01:00,32,anyVehicle,0.0,carOrLightVehicle,8.0,968.0,LZA-Detektor,Icho-/ Tegernseer Landstr.,48.115547,11.580796
10062007,1029,2023-12-05T18:00:00.000+01:00,19,anyVehicle,0.0,carOrLightVehicle,2.0,1204.0,LZA-Detektor,Freisinger Land-/ Situlistr.,48.19015,11.615714
10062008,1030,2023-12-05T18:00:00.000+01:00,81,anyVehicle,0.0,carOrLightVehicle,11.0,1205.0,LZA-Detektor,Freisinger Land-/ Situlistr.,48.19017,11.615693
10062009,1031,2023-12-05T18:00:00.000+01:00,65,anyVehicle,0.0,carOrLightVehicle,29.0,1206.0,LZA-Detektor,Freisinger Land-/ Situlistr.,48.190308,11.616004
10062010,1032,2023-12-05T18:00:00.000+01:00,9,anyVehicle,0.0,carOrLightVehicle,25.0,1207.0,LZA-Detektor,Freisinger Land-/ Situlistr.,48.19055,11.616159
10062011,1033,2023-12-05T18:00:00.000+01:00,50,anyVehicle,0.0,carOrLightVehicle,4.0,1208.0,LZA-Detektor,Freisinger Land-/ Situlistr.,48.19064,11.617175
10062012,1034,2023-12-05T18:00:00.000+01:00,91,anyVehicle,0.0,carOrLightVehicle,7.0,1209.0,LZA-Detektor,Freisinger Land-/ Situlistr.,48.190617,11.617187
10062013,1035,2023-12-05T18:00:00.000+01:00,4,anyVehicle,0.0,carOrLightVehicle,1.0,1210.0,LZA-Detektor,Freisinger Land-/ Situlistr.,48.190285,11.616159
10070001,1077,2023-12-05T18:00:00.000+01:00,79,anyVehicle,0.0,carOrLightVehicle,17.0,1256.0,LZA-Detektor,Cornelius-/ Erhardtstr.,48.129066,11.578893
10070002,1078,2023-12-05T18:00:00.000+01:00,86,anyVehicle,0.0,carOrLightVehicle,19.0,1257.0,LZA-Detektor,Cornelius-/ Erhardtstr.,48.129036,11.57876
10070003,1079,2023-12-05T18:00:00.000+01:00,17,anyVehicle,0.0,carOrLightVehicle,13.0,1258.0,LZA-Detektor,Cornelius-/ Erhardtstr.,48.129513,11.578991
10070004,1080,2023-12-05T18:00:00.000+01:00,80,anyVehicle,0.0,carOrLightVehicle,18.0,1259.0,LZA-Detektor,Cornelius-/ Erhardtstr.,48.129528,11.57959
10070005,1081,2023-12-05T18:00:00.000+01:00,107,anyVehicle,0.0,carOrLightVehicle,29.0,1260.0,LZA-Detektor,Cornelius-/ Erhardtstr.,48.129566,11.579732
10070006,1082,2023-12-05T18:00:00.000+01:00,54,anyVehicle,0.0,carOrLightVehicle,42.0,1261.0,LZA-Detektor,Cornelius-/ Erhardtstr.,48.12947,11.579605
10070007,1083,2023-12-05T18:00:00.000+01:00,26,anyVehicle,0.0,carOrLightVehicle,12.0,1262.0,LZA-Detektor,Cornelius-/ Erhardtstr.,48.129086,11.57958
10070008,1084,2023-12-05T18:00:00.000+01:00,35,anyVehicle,0.0,carOrLightVehicle,26.0,1263.0,LZA-Detektor,Cornelius-/ Erhardtstr.,48.129066,11.579546
10070009,1085,2023-12-05T18:00:00.000+01:00,34,anyVehicle,0.0,carOrLightVehicle,57.0,1264.0,LZA-Detektor,Cornelius-/ Erhardtstr.,48.129158,11.579438
10075001,1120,2023-12-05T18:00:00.000+01:00,46,anyVehicle,0.0,carOrLightVehicle,12.0,1299.0,LZA-Detektor,Karl-/ Luisenstr.,48.143864,11.5625725
10075002,1121,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,1300.0,LZA-Detektor,Karl-/ Luisenstr.,48.143955,11.562591
10075003,1122,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,100.0,1301.0,LZA-Detektor,Karl-/ Luisenstr.,48.144333,11.562166
10075004,1123,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,1302.0,LZA-Detektor,Karl-/ Luisenstr.,48.144524,11.562909
10075005,1124,2023-12-05T18:00:00.000+01:00,10,anyVehicle,0.0,carOrLightVehicle,1.0,1303.0,LZA-Detektor,Karl-/ Luisenstr.,48.144432,11.562889
10075006,1125,2023-12-05T18:00:00.000+01:00,31,anyVehicle,0.0,carOrLightVehicle,4.0,1304.0,LZA-Detektor,Karl-/ Luisenstr.,48.144028,11.563291
10079001,1193,2023-12-05T18:00:00.000+01:00,84,anyVehicle,0.0,carOrLightVehicle,9.0,1378.0,LZA-Detektor,Ismaninger-/ Prinzregentenstr.,48.140774,11.599577
10079002,1194,2023-12-05T18:00:00.000+01:00,144,anyVehicle,0.0,carOrLightVehicle,12.0,1379.0,LZA-Detektor,Ismaninger-/ Prinzregentenstr.,48.1408,11.599591
10079003,1195,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,1380.0,LZA-Detektor,Ismaninger-/ Prinzregentenstr.,48.140858,11.60013
10079004,1196,2023-12-05T18:00:00.000+01:00,88,anyVehicle,0.0,carOrLightVehicle,65.0,1381.0,LZA-Detektor,Ismaninger-/ Prinzregentenstr.,48.14108,11.600343
10079005,1197,2023-12-05T18:00:00.000+01:00,54,anyVehicle,0.0,carOrLightVehicle,4.0,1382.0,LZA-Detektor,Ismaninger-/ Prinzregentenstr.,48.14063,11.600696
10079006,1198,2023-12-05T18:00:00.000+01:00,142,anyVehicle,0.0,carOrLightVehicle,17.0,1383.0,LZA-Detektor,Ismaninger-/ Prinzregentenstr.,48.140606,11.600683
10079007,1199,2023-12-05T18:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,1384.0,LZA-Detektor,Ismaninger-/ Prinzregentenstr.,48.14055,11.600056
10079008,1200,2023-12-05T18:00:00.000+01:00,60,anyVehicle,0.0,carOrLightVehicle,24.0,1385.0,LZA-Detektor,Ismaninger-/ Prinzregentenstr.,48.140312,11.599874
10113005,1509,2023-12-05T18:00:00.000+01:00,39,anyVehicle,0.0,carOrLightVehicle,21.0,1746.0,LZA-Detektor,Tivoli-/ Widenmayerstr.,48.14977,11.597155
