Unnamed: 0.1,detid,Unnamed: 0,LZANR,NAME,DET_IND,DET_NAM,dtctr_t,dtctr_l,lon,lat,Unnamed: 0_x,timestamp,flow,vehicleTypeFlow,speed,vehicleTypeSpeed,occupancy_percentage,Unnamed: 0_y,type,location_desc
2799,11338008,2799,1338.0,Georg-Zech-Allee / Lerchenauer Str.,8.0,D11,LZA-Detektor,0,11.533196,48.20801,9743.0,2023-12-05T18:00:00.000+01:00,51.0,anyVehicle,0.0,carOrLightVehicle,7.0,10379.0,LZA-Detektor,Georg-Zech-Allee / Lerchenauer Str.
2800,11338009,2800,1338.0,Georg-Zech-Allee / Lerchenauer Str.,9.0,D21,LZA-Detektor,0,11.532771,48.208385,9744.0,2023-12-05T18:00:00.000+01:00,22.0,anyVehicle,0.0,carOrLightVehicle,30.0,10380.0,LZA-Detektor,Georg-Zech-Allee / Lerchenauer Str.
2801,11338010,2801,1338.0,Georg-Zech-Allee / Lerchenauer Str.,10.0,D31,LZA-Detektor,0,11.53277,48.208805,9745.0,2023-12-05T18:00:00.000+01:00,43.0,anyVehicle,0.0,carOrLightVehicle,12.0,10381.0,LZA-Detektor,Georg-Zech-Allee / Lerchenauer Str.
2802,11338011,2802,1338.0,Georg-Zech-Allee / Lerchenauer Str.,11.0,D41,LZA-Detektor,0,11.533072,48.20835,9746.0,2023-12-05T18:00:00.000+01:00,44.0,anyVehicle,0.0,carOrLightVehicle,6.0,10382.0,LZA-Detektor,Georg-Zech-Allee / Lerchenauer Str.
2803,11338012,2803,0.0,0,0.0,0,0,0,11.533132,48.20833,9747.0,2023-12-05T18:00:00.000+01:00,3.0,anyVehicle,0.0,carOrLightVehicle,1.0,10383.0,LZA-Detektor,Georg-Zech-Allee / Lerchenauer Str.
2807,14043004,2807,0.0,0,0.0,0,Doppelschleife,lane1,11.619681,48.20781,9863.0,2023-12-05T18:00:00.000+01:00,1.0,anyVehicle,0.0,carOrLightVehicle,0.0,10497.0,Doppelschleife,"Maria-GÃÂ¶ppert-Mayer-Str. (O), 50m hinter Werner-Heisenberg-Allee"
2808,14043005,2808,0.0,0,0.0,0,Doppelschleife,lane1,11.619898,48.20941,9864.0,2023-12-05T18:00:00.000+01:00,27.0,anyVehicle,46.8,carOrLightVehicle,1.0,10498.0,Doppelschleife,"Werner-Heisenberg-Allee (W) sÃÂ¼dlich P&R, 90m sÃÂ¼dlich Maria-GÃÂ¶ppert-Mayer-Str."
2809,14043006,2809,0.0,0,0.0,0,Doppelschleife,lane2,11.619938,48.209396,9865.0,2023-12-05T18:00:00.000+01:00,17.0,anyVehicle,46.08,carOrLightVehicle,1.0,10499.0,Doppelschleife,"Werner-Heisenberg-Allee (W) sÃÂ¼dlich P&R, 90m sÃÂ¼dlich Maria-GÃÂ¶ppert-Mayer-Str."
2810,14043007,2810,0.0,0,0.0,0,Doppelschleife,lane1,11.620275,48.210182,9866.0,2023-12-05T18:00:00.000+01:00,8.0,anyVehicle,19.44,carOrLightVehicle,0.0,10500.0,Doppelschleife,"Maria-GÃÂ¶ppert-Mayer-Str. (P&R), 15m vor Werner-Heisenberg-Allee"
2811,14043008,2811,0.0,0,0.0,0,Doppelschleife,lane1,11.620292,48.210197,9867.0,2023-12-05T18:00:00.000+01:00,13.0,anyVehicle,24.48,carOrLightVehicle,1.0,10501.0,Doppelschleife,"Maria-GÃÂ¶ppert-Mayer-Str. (P&R), 15m hinter Werner-Heisenberg-Allee"
2814,14043011,2814,0.0,0,0.0,0,Doppelschleife,lane1,11.621931,48.210323,9870.0,2023-12-05T18:00:00.000+01:00,1.0,anyVehicle,25.2,carOrLightVehicle,0.0,10504.0,Doppelschleife,"Werner-Heisenberg-Allee (O) FR Arena, 60m hinter Abzweigung zum Busparkplatz SÃÂ¼d"
2815,14043012,2815,0.0,0,0.0,0,Doppelschleife,lane2,11.621947,48.210354,9871.0,2023-12-05T18:00:00.000+01:00,9.0,anyVehicle,43.56,carOrLightVehicle,0.0,10505.0,Doppelschleife,"Werner-Heisenberg-Allee (O) FR Arena, 60m hinter Abzweigung zum Busparkplatz SÃÂ¼d"
2816,14043013,2816,0.0,0,0.0,0,Doppelschleife,lane3,11.621961,48.21038,9872.0,2023-12-05T18:00:00.000+01:00,2.0,anyVehicle,45.0,carOrLightVehicle,0.0,10506.0,Doppelschleife,"Werner-Heisenberg-Allee (O) FR Arena, 60m hinter Abzweigung zum Busparkplatz SÃÂ¼d"
2817,14043014,2817,0.0,0,0.0,0,Doppelschleife,lane1,11.621907,48.210487,9873.0,2023-12-05T18:00:00.000+01:00,37.0,anyVehicle,36.36,carOrLightVehicle,2.0,10507.0,Doppelschleife,"Werner-Heisenberg-Allee (W) FR AS FrÃÂ¶ttmaning SÃÂ¼d, 75m vor Einfahrt P&R"
2819,14043016,2819,0.0,0,0.0,0,Doppelschleife,lane1,11.624351,48.21337,9875.0,2023-12-05T18:00:00.000+01:00,3.0,anyVehicle,54.0,carOrLightVehicle,0.0,10509.0,Doppelschleife,"Werner-Heisenberg-Allee (O) FR Nord Zufahrt P3, 65m vor SB B1"
2820,14043017,2820,0.0,0,0.0,0,Doppelschleife,lane2,11.624287,48.213413,9876.0,2023-12-05T18:00:00.000+01:00,7.0,anyVehicle,47.16,carOrLightVehicle,0.0,10510.0,Doppelschleife,"Werner-Heisenberg-Allee (O) FR Nord Zufahrt P3, 65m vor SB B1"
2821,14043018,2821,0.0,0,0.0,0,Doppelschleife,lane3,11.624211,48.213406,9877.0,2023-12-05T18:00:00.000+01:00,1.0,anyVehicle,72.0,carOrLightVehicle,0.0,10511.0,Doppelschleife,"Werner-Heisenberg-Allee (O) FR Nord Zufahrt P3, 65m vor SB B1"
2822,14043020,2822,0.0,0,0.0,0,Doppelschleife,lane1,11.623836,48.21351,9878.0,2023-12-05T18:00:00.000+01:00,2.0,anyVehicle,45.0,carOrLightVehicle,0.0,10512.0,Doppelschleife,"Werner-Heisenberg-Allee (W) FR SÃÂ¼d Zufahrt Busparken SÃÂ¼d, 65m hinter Einfahrt P3"
2823,14043021,2823,0.0,0,0.0,0,Doppelschleife,lane2,11.623932,48.21351,9879.0,2023-12-05T18:00:00.000+01:00,33.0,anyVehicle,40.68,carOrLightVehicle,1.0,10513.0,Doppelschleife,"Werner-Heisenberg-Allee (W) FR SÃÂ¼d Zufahrt Busparken SÃÂ¼d, 65m hinter Einfahrt P3"
2824,14043022,2824,0.0,0,0.0,0,Doppelschleife,lane3,11.624007,48.213493,9880.0,2023-12-05T18:00:00.000+01:00,2.0,anyVehicle,63.0,carOrLightVehicle,0.0,10514.0,Doppelschleife,"Werner-Heisenberg-Allee (W) FR SÃÂ¼d Zufahrt Busparken SÃÂ¼d, 65m hinter Einfahrt P3"
2825,14043023,2825,0.0,0,0.0,0,Doppelschleife,lane1,11.62507,48.2147,9881.0,2023-12-05T18:00:00.000+01:00,3.0,anyVehicle,57.6,carOrLightVehicle,0.0,10515.0,Doppelschleife,"Werner-Heisenberg-Allee (O) FR Nord Zufahrt P2, 65m vor SB B2"
2826,14043024,2826,0.0,0,0.0,0,Doppelschleife,lane2,11.624984,48.21473,9882.0,2023-12-05T18:00:00.000+01:00,7.0,anyVehicle,45.72,carOrLightVehicle,0.0,10516.0,Doppelschleife,"Werner-Heisenberg-Allee (O) FR Nord Zufahrt P2, 65m vor SB B2"
2827,14043025,2827,0.0,0,0.0,0,Doppelschleife,lane3,11.624919,48.214752,9883.0,2023-12-05T18:00:00.000+01:00,1.0,anyVehicle,68.4,carOrLightVehicle,0.0,10517.0,Doppelschleife,"Werner-Heisenberg-Allee (O) FR Nord Zufahrt P2, 65m vor SB B2"
2828,14043027,2828,0.0,0,0.0,0,Doppelschleife,lane1,11.624544,48.2148,9884.0,2023-12-05T18:00:00.000+01:00,2.0,anyVehicle,52.2,carOrLightVehicle,0.0,10518.0,Doppelschleife,"Werner-Heisenberg-Allee (W) FR SÃÂ¼d Zufahrt P3, 65m vor Einfahrt P3"
2829,14043028,2829,0.0,0,0.0,0,Doppelschleife,lane2,11.62463,48.214794,9885.0,2023-12-05T18:00:00.000+01:00,32.0,anyVehicle,52.56,carOrLightVehicle,1.0,10519.0,Doppelschleife,"Werner-Heisenberg-Allee (W) FR SÃÂ¼d Zufahrt P3, 65m vor Einfahrt P3"
2830,14043029,2830,0.0,0,0.0,0,Doppelschleife,lane3,11.624716,48.21478,9886.0,2023-12-05T18:00:00.000+01:00,1.0,anyVehicle,72.0,carOrLightVehicle,0.0,10520.0,Doppelschleife,"Werner-Heisenberg-Allee (W) FR SÃÂ¼d Zufahrt P3, 65m vor Einfahrt P3"
2831,14043030,2831,0.0,0,0.0,0,Doppelschleife,lane1,11.62567,48.21576,9887.0,2023-12-05T18:00:00.000+01:00,3.0,anyVehicle,54.0,carOrLightVehicle,0.0,10521.0,Doppelschleife,"Werner-Heisenberg-Allee (O) FR Nord Zufahrt P1, 65m vor SB 3"
2832,14043031,2832,0.0,0,0.0,0,Doppelschleife,lane2,11.625585,48.215786,9888.0,2023-12-05T18:00:00.000+01:00,6.0,anyVehicle,49.32,carOrLightVehicle,0.0,10522.0,Doppelschleife,"Werner-Heisenberg-Allee (O) FR Nord Zufahrt P1, 65m vor SB 3"
2833,14043032,2833,0.0,0,0.0,0,Doppelschleife,lane3,11.625509,48.21581,9889.0,2023-12-05T18:00:00.000+01:00,1.0,anyVehicle,68.4,carOrLightVehicle,0.0,10523.0,Doppelschleife,"Werner-Heisenberg-Allee (O) FR Nord Zufahrt P1, 65m vor SB 3"
2835,14043035,2835,0.0,0,0.0,0,Doppelschleife,lane2,11.625231,48.21588,9891.0,2023-12-05T18:00:00.000+01:00,31.0,anyVehicle,52.92,carOrLightVehicle,1.0,10525.0,Doppelschleife,"Werner-Heisenberg-Allee (W) FR SÃÂ¼d Zufahrt P2, 65m vor Einfahrt P2"
2836,14043036,2836,0.0,0,0.0,0,Doppelschleife,lane3,11.625327,48.21586,9892.0,2023-12-05T18:00:00.000+01:00,3.0,anyVehicle,50.4,carOrLightVehicle,0.0,10526.0,Doppelschleife,"Werner-Heisenberg-Allee (W) FR SÃÂ¼d Zufahrt P2, 65m vor Einfahrt P2"
2837,14043037,2837,0.0,0,0.0,0,Doppelschleife,lane1,11.626271,48.217087,9893.0,2023-12-05T18:00:00.000+01:00,3.0,anyVehicle,39.6,carOrLightVehicle,0.0,10527.0,Doppelschleife,"Werner-Heisenberg-Allee (O) FR Nord Zufahrt Sonderparken, 110m hinter SB 3"
2838,14043038,2838,0.0,0,0.0,0,Doppelschleife,lane2,11.626357,48.21706,9894.0,2023-12-05T18:00:00.000+01:00,6.0,anyVehicle,45.72,carOrLightVehicle,0.0,10528.0,Doppelschleife,"Werner-Heisenberg-Allee (O) FR Nord Zufahrt Sonderparken, 110m hinter SB 3"
2839,14043039,2839,0.0,0,0.0,0,Doppelschleife,lane1,11.625896,48.21719,9895.0,2023-12-05T18:00:00.000+01:00,3.0,anyVehicle,47.88,carOrLightVehicle,0.0,10529.0,Doppelschleife,"Werner-Heisenberg-Allee (W) FR SÃÂ¼d Zufahrt P1, 65m vor Einfahrt P1"
2840,14043040,2840,0.0,0,0.0,0,Doppelschleife,lane2,11.625959,48.217167,9896.0,2023-12-05T18:00:00.000+01:00,27.0,anyVehicle,52.56,carOrLightVehicle,1.0,10530.0,Doppelschleife,"Werner-Heisenberg-Allee (W) FR SÃÂ¼d Zufahrt P1, 65m vor Einfahrt P1"
2841,14043041,2841,0.0,0,0.0,0,Doppelschleife,lane3,11.625994,48.217144,9897.0,2023-12-05T18:00:00.000+01:00,5.0,anyVehicle,57.6,carOrLightVehicle,0.0,10531.0,Doppelschleife,"Werner-Heisenberg-Allee (W) FR SÃÂ¼d Zufahrt P1, 65m vor Einfahrt P1"
2842,14043042,2842,0.0,0,0.0,0,Doppelschleife,lane1,11.626216,48.21774,9898.0,2023-12-05T18:00:00.000+01:00,5.0,anyVehicle,0.0,carOrLightVehicle,0.0,10532.0,Doppelschleife,Ausfahrt Parken Sonderausweis
2843,14043044,2843,0.0,0,0.0,0,Doppelschleife,lane1,11.626637,48.21851,9899.0,2023-12-05T18:00:00.000+01:00,2.0,anyVehicle,14.4,carOrLightVehicle,0.0,10533.0,Doppelschleife,"Werner-Heisenberg-Allee (W) Einfahrt Sonderparken, 30m hinter Abzweigung"
2846,14043047,2846,0.0,0,0.0,0,Doppelschleife,lane1,11.627279,48.22042,9902.0,2023-12-05T18:00:00.000+01:00,3.0,anyVehicle,57.6,carOrLightVehicle,0.0,10536.0,Doppelschleife,"Werner-Heisenberg-Allee (O) FR Nord, 210m hinter Ausfahrt Sonderparken"
2847,14043048,2847,0.0,0,0.0,0,Doppelschleife,lane2,11.62722,48.220394,9903.0,2023-12-05T18:00:00.000+01:00,3.0,anyVehicle,54.0,carOrLightVehicle,0.0,10537.0,Doppelschleife,"Werner-Heisenberg-Allee (O) FR Nord, 210m hinter Ausfahrt Sonderparken"
2848,14043049,2848,0.0,0,0.0,0,Doppelschleife,lane1,11.626045,48.2212,9904.0,2023-12-05T18:00:00.000+01:00,4.0,anyVehicle,53.28,carOrLightVehicle,0.0,10538.0,Doppelschleife,"Werner-Heisenberg-Allee (W) Abfahrt Arena, 110m nach Ausfahrt Busparken Mitte"
2849,14043050,2849,0.0,0,0.0,0,Doppelschleife,lane1,11.626116,48.221252,9905.0,2023-12-05T18:00:00.000+01:00,23.0,anyVehicle,50.76,carOrLightVehicle,1.0,10539.0,Doppelschleife,"Werner-Heisenberg-Allee (W) FR ParkhÃÂ¤user, 110m nach Ausfahrt Busparken Mitte"
2850,14043051,2850,0.0,0,0.0,0,Doppelschleife,lane2,11.626075,48.221222,9906.0,2023-12-05T18:00:00.000+01:00,3.0,anyVehicle,56.52,carOrLightVehicle,0.0,10540.0,Doppelschleife,"Werner-Heisenberg-Allee (W) FR ParkhÃÂ¤user, 110m nach Ausfahrt Busparken Mitte"
2853,14043054,2853,0.0,0,0.0,0,Doppelschleife,lane1,11.624642,48.221775,9909.0,2023-12-05T18:00:00.000+01:00,1.0,anyVehicle,7.2,carOrLightVehicle,0.0,10543.0,Doppelschleife,Werner-Heisenberg-Allee (W)  Ausfahrt Busparken Mitte
2854,14043055,2854,0.0,0,0.0,0,Doppelschleife,lane1,11.623278,48.22296,9910.0,2023-12-05T18:00:00.000+01:00,1.0,anyVehicle,43.2,carOrLightVehicle,0.0,10544.0,Doppelschleife,"Werner-Heisenberg-Allee (O) Abfahrt Busparken Nord, 10m nach Abzweigung"
2856,14043057,2856,0.0,0,0.0,0,Doppelschleife,lane1,11.62324,48.22287,9912.0,2023-12-05T18:00:00.000+01:00,4.0,anyVehicle,54.0,carOrLightVehicle,0.0,10546.0,Doppelschleife,"Werner-Heisenberg-Allee (O) Zufahrt  A99 FR M-Neuherberg, 10m nach Abzweigung"
2857,14043058,2857,0.0,0,0.0,0,Doppelschleife,lane2,11.623219,48.222836,9913.0,2023-12-05T18:00:00.000+01:00,3.0,anyVehicle,47.88,carOrLightVehicle,0.0,10547.0,Doppelschleife,"Werner-Heisenberg-Allee (O) Zufahrt  A99 FR M-Neuherberg, 10m nach Abzweigung"
2859,14043060,2859,0.0,0,0.0,0,Doppelschleife,lane2,11.62301,48.22266,9915.0,2023-12-05T18:00:00.000+01:00,1.0,anyVehicle,39.6,carOrLightVehicle,0.0,10549.0,Doppelschleife,"Werner-Heisenberg-Allee (W) HÃÂ¶he Fa. GSB, 20m nach Hans-Jensen-Weg"
3252,11178001,3253,0.0,0,0.0,0,0,0,11.597275,48.135739,8813.0,2023-12-05T18:00:00.000+01:00,46.0,anyVehicle,0.0,carOrLightVehicle,7.0,9390.0,LZA-Detektor,Max-Weber-Platz HauptgerÃÂ¤t
3253,11178002,3254,0.0,0,0.0,0,0,0,11.597223,48.13578,8814.0,2023-12-05T18:00:00.000+01:00,65.0,anyVehicle,0.0,carOrLightVehicle,18.0,9391.0,LZA-Detektor,Max-Weber-Platz HauptgerÃÂ¤t
3254,11178004,3255,0.0,0,0.0,0,0,0,11.597883,48.136062,8816.0,2023-12-05T18:00:00.000+01:00,57.0,anyVehicle,0.0,carOrLightVehicle,26.0,9393.0,LZA-Detektor,Max-Weber-Platz HauptgerÃÂ¤t
3255,11178005,3256,0.0,0,0.0,0,0,0,11.59792,48.13606,8817.0,2023-12-05T18:00:00.000+01:00,77.0,anyVehicle,0.0,carOrLightVehicle,60.0,9394.0,LZA-Detektor,Max-Weber-Platz HauptgerÃÂ¤t
3256,11178007,3257,0.0,0,0.0,0,0,0,11.598314,48.135755,8819.0,2023-12-05T18:00:00.000+01:00,23.0,anyVehicle,0.0,carOrLightVehicle,2.0,9396.0,LZA-Detektor,Max-Weber-Platz HauptgerÃÂ¤t
3257,11178008,3258,0.0,0,0.0,0,0,0,11.598582,48.135726,8820.0,2023-12-05T18:00:00.000+01:00,68.0,anyVehicle,0.0,carOrLightVehicle,10.0,9397.0,LZA-Detektor,Max-Weber-Platz HauptgerÃÂ¤t
3258,11178010,3259,0.0,0,0.0,0,0,0,11.59787,48.135174,8822.0,2023-12-05T18:00:00.000+01:00,22.0,anyVehicle,0.0,carOrLightVehicle,9.0,9399.0,LZA-Detektor,Max-Weber-Platz HauptgerÃÂ¤t
3259,11178011,3260,0.0,0,0.0,0,0,0,11.597831,48.135178,8823.0,2023-12-05T18:00:00.000+01:00,57.0,anyVehicle,0.0,carOrLightVehicle,7.0,9400.0,LZA-Detektor,Max-Weber-Platz HauptgerÃÂ¤t
