,detid,timestamp,flow,vehicleTypeFlow,speed,vehicleTypeSpeed,occupancy_percentage
2221,10184002,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2222,10184003,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2223,10184004,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2224,10184019,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2225,10184020,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2226,10184021,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2227,10187001,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2228,10187002,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2229,10187003,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2230,10187004,2024-03-09T15:20:00.000+01:00,129,anyVehicle,0,,0
2231,10187005,2024-03-09T15:20:00.000+01:00,13,anyVehicle,0,,0
2232,10187006,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2233,10187007,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2234,10187008,2024-03-09T15:20:00.000+01:00,4,anyVehicle,0,,0
2235,10187009,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2236,10187010,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2237,10187011,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2238,10190001,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2239,10190002,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2240,10190003,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2241,10190004,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2242,10190005,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2243,10190006,2024-03-09T15:20:00.000+01:00,46,anyVehicle,0,,0
2244,10190007,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2245,10190008,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2246,10190010,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2247,10190011,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2248,10190012,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2249,10190013,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2250,10190017,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2251,10190018,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2252,10190019,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2253,10190020,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2254,10191001,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2255,10191002,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2256,10191003,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2257,10191004,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2258,10192001,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2259,10193001,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2260,10193002,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2261,10193003,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2262,10193004,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2263,10194001,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2264,10194002,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2265,10194003,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2266,10194004,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2267,10195001,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2268,10195002,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2269,10195003,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2270,10195004,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2271,10197009,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2272,10197010,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2273,10197011,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2274,10197012,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2275,10197013,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2276,10197014,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2277,10197015,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2278,10197016,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2279,10198001,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2280,10198002,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2281,10198003,2024-03-09T15:20:00.000+01:00,99,anyVehicle,0,,0
2282,10198004,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2283,10198005,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2284,10198006,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2285,10198007,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2286,10198008,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2287,10198009,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2288,10198023,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2289,10198024,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2290,10199001,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2291,10199002,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2292,10199003,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2293,10199004,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2294,10199005,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2295,10199006,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2296,10199007,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2297,10199008,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2298,10199009,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2299,10199010,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2300,10199011,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2301,10199012,2024-03-09T15:20:00.000+01:00,1,anyVehicle,0,,0
2302,10199013,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2303,10199014,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2304,10199027,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2305,10199028,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2306,10199029,2024-03-09T15:20:00.000+01:00,97,anyVehicle,0,,0
2307,10199030,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2308,10199031,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2309,10199032,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2310,10199033,2024-03-09T15:20:00.000+01:00,68,anyVehicle,0,,0
2311,10201001,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2312,10201002,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2313,10201003,2024-03-09T15:20:00.000+01:00,130,anyVehicle,0,,0
2314,10201004,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2315,10201005,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2316,10201007,2024-03-09T15:20:00.000+01:00,3,anyVehicle,0,,0
2317,10201008,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2318,10201010,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2319,10202007,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2320,10202008,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2321,10202009,2024-03-09T15:20:00.000+01:00,72,anyVehicle,0,,0
2322,10202010,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2323,10202011,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2324,10202012,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2325,10203001,2024-03-09T15:20:00.000+01:00,7,anyVehicle,0,,0
2326,10203002,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2327,10203003,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2328,10203004,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2329,10203005,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2330,10203006,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2331,10203007,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2332,10203008,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2333,10203009,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2334,10203010,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2335,10203011,2024-03-09T15:20:00.000+01:00,2,anyVehicle,0,,0
2336,10203012,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2337,10204001,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2338,10204002,2024-03-09T15:20:00.000+01:00,20,anyVehicle,0,,0
2339,10204003,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2340,10204004,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2341,10204005,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2342,10204006,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2343,10204007,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2344,10205001,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2345,10205002,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2346,10205003,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2347,10205004,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2348,10205005,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2349,10205006,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2350,10205007,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2351,10205008,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2352,10205009,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2353,10205010,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2354,10205011,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2355,10205012,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2356,10205013,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2357,10205014,2024-03-09T15:20:00.000+01:00,1,anyVehicle,0,,0
2358,10205015,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2359,10205016,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2360,10207001,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2361,10207002,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2362,10207003,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2363,10207004,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2364,10207005,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2365,10207006,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2366,10207007,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2367,10207008,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2368,10207009,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2369,10207010,2024-03-09T15:20:00.000+01:00,71,anyVehicle,0,,0
2370,10207011,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2371,10207012,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2372,10207013,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2373,10207014,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2374,10209001,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2375,10209002,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2376,10209003,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2377,10209004,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2378,10209005,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2379,10209006,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2380,10209007,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2381,10209008,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2382,10209009,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2383,10209010,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2384,10209011,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2385,10209012,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2386,10209037,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2387,10211001,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2388,10211002,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2389,10211003,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2390,10211004,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2391,10211005,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2392,10211006,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2393,10211007,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2394,10211008,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2395,10211009,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2396,10211010,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2397,10211011,2024-03-09T15:20:00.000+01:00,35,anyVehicle,0,,0
2398,10211012,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2399,10211013,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2400,10211014,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2401,10211015,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2402,10212001,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2403,10212002,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2404,10212003,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2405,10212004,2024-03-09T15:20:00.000+01:00,4,anyVehicle,0,,0
2406,10212005,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2407,10212006,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2408,10212007,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2409,10212008,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2410,10213001,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2411,10213003,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2412,10213004,2024-03-09T15:20:00.000+01:00,109,anyVehicle,0,,0
2413,10213005,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2414,10213006,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2415,10213007,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2416,10213008,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2417,10213009,2024-03-09T15:20:00.000+01:00,1,anyVehicle,0,,0
2418,10213010,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2419,10213011,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2420,10214001,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2421,10214002,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2422,10214003,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2423,10214004,2024-03-09T15:20:00.000+01:00,10,anyVehicle,0,,0
2424,10214005,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2425,10215001,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2426,10215002,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2427,10215003,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2428,10215004,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2429,10215005,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2430,10215006,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2431,10215007,2024-03-09T15:20:00.000+01:00,3,anyVehicle,0,,0
2432,10215008,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2433,10215009,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2434,10216001,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2435,10216002,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2436,10216003,2024-03-09T15:20:00.000+01:00,1,anyVehicle,0,,0
2437,10216004,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2438,10216005,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2439,10216006,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2440,10216007,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2441,10216008,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2442,10216009,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2443,10216010,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2444,10216011,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2445,10217007,2024-03-09T15:20:00.000+01:00,138,anyVehicle,0,,0
2446,10217008,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2447,10217009,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2448,10217010,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2449,10217011,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2450,10217012,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2451,10217013,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2452,10217014,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2453,10217015,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2454,10217016,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2455,10217017,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2456,10217018,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2457,10217019,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2458,10217020,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2459,10217021,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2460,10220001,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2461,10220002,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2462,10220003,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2463,10220004,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2464,10220005,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2465,10220006,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2466,10222001,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2467,10222002,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2468,10222003,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2469,10222004,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2470,10222005,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2471,10222006,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2472,10222007,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2473,10222008,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2474,10222009,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2475,10222010,2024-03-09T15:20:00.000+01:00,124,anyVehicle,0,,0
2476,10222011,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2477,10222012,2024-03-09T15:20:00.000+01:00,50,anyVehicle,0,,0
2478,10222013,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2479,10222014,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2480,10222015,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2481,10222016,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2482,10222017,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2483,10222018,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2484,10224013,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2485,10224014,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2486,10224016,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2487,10224017,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2488,10224018,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2489,10224019,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2490,10224020,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2491,10224021,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2492,10224022,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2493,10224023,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2494,10224024,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2495,10224025,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2496,10224026,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2497,10224027,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2498,10225001,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2499,10225002,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2500,10225003,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2501,10225004,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2502,10225005,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2503,10225006,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2504,10226001,2024-03-09T15:20:00.000+01:00,21,anyVehicle,0,,0
2505,10226002,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2506,10226003,2024-03-09T15:20:00.000+01:00,21,anyVehicle,0,,0
2507,10226004,2024-03-09T15:20:00.000+01:00,8,anyVehicle,0,,0
2508,10226005,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2509,10226006,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2510,10226007,2024-03-09T15:20:00.000+01:00,7,anyVehicle,0,,0
2511,10227001,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2512,10227002,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2513,10227003,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2514,10227004,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2515,10227005,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2516,10227006,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2517,10227007,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2518,10227008,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2519,10227009,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2520,10227030,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2521,10227031,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2522,10227032,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2523,10227033,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2524,10227034,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2525,10228001,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2526,10228002,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2527,10228003,2024-03-09T15:20:00.000+01:00,14,anyVehicle,0,,0
2528,10228004,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2529,10229001,2024-03-09T15:20:00.000+01:00,88,anyVehicle,0,,0
2530,10229002,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2531,10229003,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2532,10229004,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2533,10229005,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2534,10229006,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2535,10229007,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2536,10229008,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2537,10229009,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2538,10229010,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2539,10229011,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2540,10230001,2024-03-09T15:20:00.000+01:00,54,anyVehicle,0,,0
2541,10230002,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2542,10230003,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2543,10230004,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2544,10230005,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2545,10230006,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2546,10230007,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2547,10231007,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2548,10231008,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2549,10232001,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2550,10232002,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2551,10232003,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2552,10232004,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2553,10232005,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2554,10232006,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2555,10233001,2024-03-09T15:20:00.000+01:00,29,anyVehicle,0,,0
2556,10233002,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2557,10233003,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2558,10233004,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2559,10233005,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2560,10233006,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2561,10233007,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2562,10233008,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2563,10234001,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2564,10235001,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2565,10235002,2024-03-09T15:20:00.000+01:00,210,anyVehicle,0,,0
2566,10235003,2024-03-09T15:20:00.000+01:00,36,anyVehicle,0,,0
2567,10235004,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
2568,10235005,2024-03-09T15:20:00.000+01:00,0,anyVehicle,0,,0
