detid,Unnamed: 0_x,timestamp,flow,vehicleTypeFlow,speed,vehicleTypeSpeed,occupancy_percentage,Unnamed: 0_y,type,location_desc,lat,lon
10487004,4593,2023-12-05T17:00:00.000+01:00,75,anyVehicle,0.0,carOrLightVehicle,10.0,5018.0,LZA-Detektor,FloriansmÃ¼hl-/ Freisinger Landstr.,0.0,0.0
10487005,4594,2023-12-05T17:00:00.000+01:00,95,anyVehicle,0.0,carOrLightVehicle,47.0,5019.0,LZA-Detektor,FloriansmÃ¼hl-/ Freisinger Landstr.,0.0,0.0
10487006,4595,2023-12-05T17:00:00.000+01:00,38,anyVehicle,0.0,carOrLightVehicle,62.0,5020.0,LZA-Detektor,FloriansmÃ¼hl-/ Freisinger Landstr.,0.0,0.0
10487007,4596,2023-12-05T17:00:00.000+01:00,64,anyVehicle,0.0,carOrLightVehicle,23.0,5021.0,LZA-Detektor,FloriansmÃ¼hl-/ Freisinger Landstr.,0.0,0.0
10487010,4597,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,5024.0,LZA-Detektor,FloriansmÃ¼hl-/ Freisinger Landstr.,0.0,0.0
10487011,4598,2023-12-05T17:00:00.000+01:00,4,anyVehicle,0.0,carOrLightVehicle,1.0,5025.0,LZA-Detektor,FloriansmÃ¼hl-/ Freisinger Landstr.,0.0,0.0
10487012,4599,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,5026.0,LZA-Detektor,FloriansmÃ¼hl-/ Freisinger Landstr.,0.0,0.0
10487013,4600,2023-12-05T17:00:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0,5027.0,LZA-Detektor,FloriansmÃ¼hl-/ Freisinger Landstr.,0.0,0.0
10488001,4601,2023-12-05T17:00:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0,5028.0,LZA-Detektor,Aubinger-/ Seldeneckstr.,0.0,0.0
10490001,4602,2023-12-05T17:00:00.000+01:00,16,anyVehicle,0.0,carOrLightVehicle,1.0,5029.0,LZA-Detektor,Giesinger Berg / Ichostr.,0.0,0.0
10490002,4603,2023-12-05T17:00:00.000+01:00,177,anyVehicle,0.0,carOrLightVehicle,49.0,5030.0,LZA-Detektor,Giesinger Berg / Ichostr.,0.0,0.0
10490003,4604,2023-12-05T17:00:00.000+01:00,116,anyVehicle,0.0,carOrLightVehicle,51.0,5031.0,LZA-Detektor,Giesinger Berg / Ichostr.,0.0,0.0
10490004,4605,2023-12-05T17:00:00.000+01:00,69,anyVehicle,0.0,carOrLightVehicle,38.0,5032.0,LZA-Detektor,Giesinger Berg / Ichostr.,0.0,0.0
10490005,4606,2023-12-05T17:00:00.000+01:00,24,anyVehicle,0.0,carOrLightVehicle,1.0,5033.0,LZA-Detektor,Giesinger Berg / Ichostr.,0.0,0.0
10490006,4607,2023-12-05T17:00:00.000+01:00,68,anyVehicle,0.0,carOrLightVehicle,4.0,5034.0,LZA-Detektor,Giesinger Berg / Ichostr.,0.0,0.0
10490007,4608,2023-12-05T17:00:00.000+01:00,76,anyVehicle,0.0,carOrLightVehicle,16.0,5035.0,LZA-Detektor,Giesinger Berg / Ichostr.,0.0,0.0
10490008,4609,2023-12-05T17:00:00.000+01:00,115,anyVehicle,0.0,carOrLightVehicle,38.0,5036.0,LZA-Detektor,Giesinger Berg / Ichostr.,0.0,0.0
10491001,4610,2023-12-05T17:00:00.000+01:00,90,anyVehicle,0.0,carOrLightVehicle,14.0,5039.0,LZA-Detektor,Weyprecht-/ Hugo-Wolf-Str.,0.0,0.0
10491002,4611,2023-12-05T17:00:00.000+01:00,67,anyVehicle,0.0,carOrLightVehicle,13.0,5040.0,LZA-Detektor,Weyprecht-/ Hugo-Wolf-Str.,0.0,0.0
10491003,4612,2023-12-05T17:00:00.000+01:00,9,anyVehicle,0.0,carOrLightVehicle,4.0,5041.0,LZA-Detektor,Weyprecht-/ Hugo-Wolf-Str.,0.0,0.0
10491004,4613,2023-12-05T17:00:00.000+01:00,98,anyVehicle,0.0,carOrLightVehicle,20.0,5042.0,LZA-Detektor,Weyprecht-/ Hugo-Wolf-Str.,0.0,0.0
10491005,4614,2023-12-05T17:00:00.000+01:00,30,anyVehicle,0.0,carOrLightVehicle,3.0,5043.0,LZA-Detektor,Weyprecht-/ Hugo-Wolf-Str.,0.0,0.0
10492004,4615,2023-12-05T17:00:00.000+01:00,6,anyVehicle,0.0,carOrLightVehicle,0.0,5044.0,LZA-Detektor,Lieber-/ Wiegandweg,0.0,0.0
10492005,4616,2023-12-05T17:00:00.000+01:00,9,anyVehicle,0.0,carOrLightVehicle,0.0,5045.0,LZA-Detektor,Lieber-/ Wiegandweg,0.0,0.0
10493001,4617,2023-12-05T17:00:00.000+01:00,129,anyVehicle,0.0,carOrLightVehicle,14.0,5046.0,LZA-Detektor,Menzinger-/ Schragenhofstr.,48.16592,11.493529
10493002,4618,2023-12-05T17:00:00.000+01:00,140,anyVehicle,0.0,carOrLightVehicle,19.0,5047.0,LZA-Detektor,Menzinger-/ Schragenhofstr.,48.165882,11.493529
10493003,4619,2023-12-05T17:00:00.000+01:00,25,anyVehicle,0.0,carOrLightVehicle,23.0,5048.0,LZA-Detektor,Menzinger-/ Schragenhofstr.,48.165535,11.492742
10493004,4620,2023-12-05T17:00:00.000+01:00,27,anyVehicle,0.0,carOrLightVehicle,11.0,5049.0,LZA-Detektor,Menzinger-/ Schragenhofstr.,48.166092,11.492485
10493005,4621,2023-12-05T17:00:00.000+01:00,133,anyVehicle,0.0,carOrLightVehicle,31.0,5050.0,LZA-Detektor,Menzinger-/ Schragenhofstr.,48.165775,11.494446
10493006,4622,2023-12-05T17:00:00.000+01:00,134,anyVehicle,0.0,carOrLightVehicle,29.0,5051.0,LZA-Detektor,Menzinger-/ Schragenhofstr.,48.165745,11.494425
10493007,4623,2023-12-05T17:00:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0,5052.0,LZA-Detektor,Menzinger-/ Schragenhofstr.,48.1655,11.492649
10493008,4624,2023-12-05T17:00:00.000+01:00,17,anyVehicle,0.0,carOrLightVehicle,5.0,5053.0,LZA-Detektor,Menzinger-/ Schragenhofstr.,48.165504,11.492688
10493009,4625,2023-12-05T17:00:00.000+01:00,22,anyVehicle,0.0,carOrLightVehicle,3.0,5054.0,LZA-Detektor,Menzinger-/ Schragenhofstr.,48.165943,11.492577
10493010,4626,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,5055.0,LZA-Detektor,Menzinger-/ Schragenhofstr.,0.0,0.0
10493011,4627,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,5056.0,LZA-Detektor,Menzinger-/ Schragenhofstr.,0.0,0.0
10493012,4628,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,5057.0,LZA-Detektor,Menzinger-/ Schragenhofstr.,0.0,0.0
10493013,4629,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,5058.0,LZA-Detektor,Menzinger-/ Schragenhofstr.,0.0,0.0
10494001,4630,2023-12-05T17:00:00.000+01:00,8,anyVehicle,0.0,carOrLightVehicle,0.0,5059.0,LZA-Detektor,Senftenauer-/ Josef-Schick-Str.,0.0,0.0
10495001,4631,2023-12-05T17:00:00.000+01:00,25,anyVehicle,0.0,carOrLightVehicle,9.0,5060.0,LZA-Detektor,Claude-Lorrain-/ Schyrenstr.,48.12018,11.570165
10495002,4632,2023-12-05T17:00:00.000+01:00,30,anyVehicle,0.0,carOrLightVehicle,27.0,5061.0,LZA-Detektor,Claude-Lorrain-/ Schyrenstr.,48.120678,11.570314
10495003,4633,2023-12-05T17:00:00.000+01:00,36,anyVehicle,0.0,carOrLightVehicle,4.0,5062.0,LZA-Detektor,Claude-Lorrain-/ Schyrenstr.,48.120857,11.570941
10495004,4634,2023-12-05T17:00:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0,5063.0,LZA-Detektor,Claude-Lorrain-/ Schyrenstr.,48.12047,11.570639
10495005,4635,2023-12-05T17:00:00.000+01:00,5,anyVehicle,0.0,carOrLightVehicle,0.0,5064.0,LZA-Detektor,Claude-Lorrain-/ Schyrenstr.,0.0,0.0
10495006,4636,2023-12-05T17:00:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0,5065.0,LZA-Detektor,Claude-Lorrain-/ Schyrenstr.,0.0,0.0
10495007,4637,2023-12-05T17:00:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0,5066.0,LZA-Detektor,Claude-Lorrain-/ Schyrenstr.,0.0,0.0
10495008,4638,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,5067.0,LZA-Detektor,Claude-Lorrain-/ Schyrenstr.,0.0,0.0
10495009,4639,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,5068.0,LZA-Detektor,Claude-Lorrain-/ Schyrenstr.,0.0,0.0
10495010,4640,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,5069.0,LZA-Detektor,Claude-Lorrain-/ Schyrenstr.,0.0,0.0
10496001,4641,2023-12-05T17:00:00.000+01:00,39,anyVehicle,0.0,carOrLightVehicle,70.0,5070.0,LZA-Detektor,Schatzbogen / Valentin-Linhof-Str.,0.0,0.0
10496002,4642,2023-12-05T17:00:00.000+01:00,22,anyVehicle,0.0,carOrLightVehicle,56.0,5071.0,LZA-Detektor,Schatzbogen / Valentin-Linhof-Str.,0.0,0.0
10496003,4643,2023-12-05T17:00:00.000+01:00,6,anyVehicle,0.0,carOrLightVehicle,0.0,5072.0,LZA-Detektor,Schatzbogen / Valentin-Linhof-Str.,0.0,0.0
10496004,4644,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,5073.0,LZA-Detektor,Schatzbogen / Valentin-Linhof-Str.,0.0,0.0
10497001,4645,2023-12-05T17:00:00.000+01:00,60,anyVehicle,0.0,carOrLightVehicle,4.0,5074.0,LZA-Detektor,Wettersteinplatz,0.0,0.0
10497002,4646,2023-12-05T17:00:00.000+01:00,70,anyVehicle,0.0,carOrLightVehicle,8.0,5075.0,LZA-Detektor,Wettersteinplatz,0.0,0.0
10497003,4647,2023-12-05T17:00:00.000+01:00,120,anyVehicle,0.0,carOrLightVehicle,12.0,5076.0,LZA-Detektor,Wettersteinplatz,0.0,0.0
10497004,4648,2023-12-05T17:00:00.000+01:00,107,anyVehicle,0.0,carOrLightVehicle,11.0,5077.0,LZA-Detektor,Wettersteinplatz,0.0,0.0
10497005,4649,2023-12-05T17:00:00.000+01:00,59,anyVehicle,0.0,carOrLightVehicle,6.0,5078.0,LZA-Detektor,Wettersteinplatz,0.0,0.0
10497006,4650,2023-12-05T17:00:00.000+01:00,82,anyVehicle,0.0,carOrLightVehicle,6.0,5079.0,LZA-Detektor,Wettersteinplatz,0.0,0.0
10497007,4651,2023-12-05T17:00:00.000+01:00,69,anyVehicle,0.0,carOrLightVehicle,4.0,5080.0,LZA-Detektor,Wettersteinplatz,0.0,0.0
10497008,4652,2023-12-05T17:00:00.000+01:00,83,anyVehicle,0.0,carOrLightVehicle,7.0,5081.0,LZA-Detektor,Wettersteinplatz,0.0,0.0
10497009,4653,2023-12-05T17:00:00.000+01:00,26,anyVehicle,0.0,carOrLightVehicle,16.0,5082.0,LZA-Detektor,Wettersteinplatz,0.0,0.0
10497010,4654,2023-12-05T17:00:00.000+01:00,24,anyVehicle,0.0,carOrLightVehicle,17.0,5083.0,LZA-Detektor,Wettersteinplatz,0.0,0.0
10497012,4655,2023-12-05T17:00:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0,5085.0,LZA-Detektor,Wettersteinplatz,0.0,0.0
10497013,4656,2023-12-05T17:00:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0,5086.0,LZA-Detektor,Wettersteinplatz,0.0,0.0
10497014,4657,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,5087.0,LZA-Detektor,Wettersteinplatz,0.0,0.0
10497016,4658,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,5089.0,LZA-Detektor,Wettersteinplatz,0.0,0.0
10497017,4659,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,5090.0,LZA-Detektor,Wettersteinplatz,0.0,0.0
10497018,4660,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,5091.0,LZA-Detektor,Wettersteinplatz,0.0,0.0
10498001,4661,2023-12-05T17:00:00.000+01:00,127,anyVehicle,0.0,carOrLightVehicle,12.0,5093.0,LZA-Detektor,Arnulf-/ SchÃ¤ringerstr.,48.14769,11.52821
10498002,4662,2023-12-05T17:00:00.000+01:00,92,anyVehicle,0.0,carOrLightVehicle,12.0,5094.0,LZA-Detektor,Arnulf-/ SchÃ¤ringerstr.,48.147663,11.528189
10498003,4663,2023-12-05T17:00:00.000+01:00,74,anyVehicle,0.0,carOrLightVehicle,24.0,5095.0,LZA-Detektor,Arnulf-/ SchÃ¤ringerstr.,48.147907,11.527125
10498004,4664,2023-12-05T17:00:00.000+01:00,102,anyVehicle,0.0,carOrLightVehicle,22.0,5096.0,LZA-Detektor,Arnulf-/ SchÃ¤ringerstr.,48.147934,11.527145
10498005,4665,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,5097.0,LZA-Detektor,Arnulf-/ SchÃ¤ringerstr.,0.0,0.0
10498006,4666,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,5098.0,LZA-Detektor,Arnulf-/ SchÃ¤ringerstr.,0.0,0.0
10498007,4667,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,5099.0,LZA-Detektor,Arnulf-/ SchÃ¤ringerstr.,0.0,0.0
10498008,4668,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,5100.0,LZA-Detektor,Arnulf-/ SchÃ¤ringerstr.,0.0,0.0
10498009,4669,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,5101.0,LZA-Detektor,Arnulf-/ SchÃ¤ringerstr.,0.0,0.0
10498010,4670,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,5102.0,LZA-Detektor,Arnulf-/ SchÃ¤ringerstr.,0.0,0.0
10498011,4671,2023-12-05T17:00:00.000+01:00,7,anyVehicle,0.0,carOrLightVehicle,0.0,5103.0,LZA-Detektor,Arnulf-/ SchÃ¤ringerstr.,0.0,0.0
10498012,4672,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,5104.0,LZA-Detektor,Arnulf-/ SchÃ¤ringerstr.,0.0,0.0
10499001,4673,2023-12-05T17:00:00.000+01:00,16,anyVehicle,0.0,carOrLightVehicle,0.0,5105.0,LZA-Detektor,FÃ¼rstenrieder Str./ Waldfriedhof (Eingang),0.0,0.0
10501001,4674,2023-12-05T17:00:00.000+01:00,26,anyVehicle,0.0,carOrLightVehicle,36.0,5106.0,LZA-Detektor,Knorr-/ Milbertshofener Str.,0.0,0.0
10501002,4675,2023-12-05T17:00:00.000+01:00,75,anyVehicle,0.0,carOrLightVehicle,26.0,5107.0,LZA-Detektor,Knorr-/ Milbertshofener Str.,0.0,0.0
10501003,4676,2023-12-05T17:00:00.000+01:00,31,anyVehicle,0.0,carOrLightVehicle,45.0,5108.0,LZA-Detektor,Knorr-/ Milbertshofener Str.,0.0,0.0
10501004,4677,2023-12-05T17:00:00.000+01:00,32,anyVehicle,0.0,carOrLightVehicle,29.0,5109.0,LZA-Detektor,Knorr-/ Milbertshofener Str.,0.0,0.0
10501005,4678,2023-12-05T17:00:00.000+01:00,6,anyVehicle,0.0,carOrLightVehicle,1.0,5110.0,LZA-Detektor,Knorr-/ Milbertshofener Str.,0.0,0.0
10501006,4679,2023-12-05T17:00:00.000+01:00,8,anyVehicle,0.0,carOrLightVehicle,3.0,5111.0,LZA-Detektor,Knorr-/ Milbertshofener Str.,0.0,0.0
10501007,4680,2023-12-05T17:00:00.000+01:00,11,anyVehicle,0.0,carOrLightVehicle,0.0,5112.0,LZA-Detektor,Knorr-/ Milbertshofener Str.,0.0,0.0
10501008,4681,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,5113.0,LZA-Detektor,Knorr-/ Milbertshofener Str.,0.0,0.0
10501009,4682,2023-12-05T17:00:00.000+01:00,19,anyVehicle,0.0,carOrLightVehicle,0.0,5114.0,LZA-Detektor,Knorr-/ Milbertshofener Str.,0.0,0.0
10501010,4683,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,5115.0,LZA-Detektor,Knorr-/ Milbertshofener Str.,0.0,0.0
10502001,4684,2023-12-05T17:00:00.000+01:00,10,anyVehicle,0.0,carOrLightVehicle,0.0,5116.0,LZA-Detektor,Dom-Pedro-Platz / Frundsbergstr.,0.0,0.0
10502002,4685,2023-12-05T17:00:00.000+01:00,9,anyVehicle,0.0,carOrLightVehicle,0.0,5117.0,LZA-Detektor,Dom-Pedro-Platz / Frundsbergstr.,0.0,0.0
10505001,4686,2023-12-05T17:00:00.000+01:00,7,anyVehicle,0.0,carOrLightVehicle,8.0,5118.0,LZA-Detektor,FÃ¼rstenrieder-/ Andreas-VÃ¶st-Str.,0.0,0.0
10505002,4687,2023-12-05T17:00:00.000+01:00,13,anyVehicle,0.0,carOrLightVehicle,14.0,5119.0,LZA-Detektor,FÃ¼rstenrieder-/ Andreas-VÃ¶st-Str.,0.0,0.0
10505003,4688,2023-12-05T17:00:00.000+01:00,25,anyVehicle,0.0,carOrLightVehicle,1.0,5120.0,LZA-Detektor,FÃ¼rstenrieder-/ Andreas-VÃ¶st-Str.,0.0,0.0
10505004,4689,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,5121.0,LZA-Detektor,FÃ¼rstenrieder-/ Andreas-VÃ¶st-Str.,0.0,0.0
10506001,4690,2023-12-05T17:00:00.000+01:00,71,anyVehicle,0.0,carOrLightVehicle,14.0,5122.0,LZA-Detektor,Impler-/ Alramstr.,0.0,0.0
10506002,4691,2023-12-05T17:00:00.000+01:00,135,anyVehicle,0.0,carOrLightVehicle,29.0,5123.0,LZA-Detektor,Impler-/ Alramstr.,0.0,0.0
10506003,4692,2023-12-05T17:00:00.000+01:00,14,anyVehicle,0.0,carOrLightVehicle,23.0,5124.0,LZA-Detektor,Impler-/ Alramstr.,0.0,0.0
10506004,4693,2023-12-05T17:00:00.000+01:00,25,anyVehicle,0.0,carOrLightVehicle,1.0,5125.0,LZA-Detektor,Impler-/ Alramstr.,0.0,0.0
10507001,4694,2023-12-05T17:00:00.000+01:00,4,anyVehicle,0.0,carOrLightVehicle,0.0,5126.0,LZA-Detektor,Marsstr./ SpatenbrÃ¤uausfahrt,48.145115,11.553097
10507002,4695,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,5127.0,LZA-Detektor,Marsstr./ SpatenbrÃ¤uausfahrt,0.0,0.0
10507003,4696,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,5128.0,LZA-Detektor,Marsstr./ SpatenbrÃ¤uausfahrt,0.0,0.0
10508001,4697,2023-12-05T17:00:00.000+01:00,110,anyVehicle,0.0,carOrLightVehicle,19.0,5129.0,LZA-Detektor,Limes-/ Seldeneckstr.,0.0,0.0
10508002,4698,2023-12-05T17:00:00.000+01:00,136,anyVehicle,0.0,carOrLightVehicle,27.0,5130.0,LZA-Detektor,Limes-/ Seldeneckstr.,0.0,0.0
10508003,4699,2023-12-05T17:00:00.000+01:00,11,anyVehicle,0.0,carOrLightVehicle,11.0,5131.0,LZA-Detektor,Limes-/ Seldeneckstr.,0.0,0.0
10508004,4700,2023-12-05T17:00:00.000+01:00,15,anyVehicle,0.0,carOrLightVehicle,0.0,5132.0,LZA-Detektor,Limes-/ Seldeneckstr.,0.0,0.0
10508005,4701,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,5133.0,LZA-Detektor,Limes-/ Seldeneckstr.,0.0,0.0
10508006,4702,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,5134.0,LZA-Detektor,Limes-/ Seldeneckstr.,0.0,0.0
10508007,4703,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,5135.0,LZA-Detektor,Limes-/ Seldeneckstr.,0.0,0.0
10509001,4704,2023-12-05T17:00:00.000+01:00,21,anyVehicle,0.0,carOrLightVehicle,7.0,5136.0,LZA-Detektor,Planegger Str. / Am Klostergarten,0.0,0.0
10509008,4705,2023-12-05T17:00:00.000+01:00,26,anyVehicle,0.0,carOrLightVehicle,2.0,5137.0,LZA-Detektor,Planegger Str. / Am Klostergarten,0.0,0.0
10511001,4706,2023-12-05T17:00:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0,5138.0,LZA-Detektor,Pasinger Bahnhofplatz,0.0,0.0
10511002,4707,2023-12-05T17:00:00.000+01:00,23,anyVehicle,0.0,carOrLightVehicle,10.0,5139.0,LZA-Detektor,Pasinger Bahnhofplatz,0.0,0.0
10511003,4708,2023-12-05T17:00:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0,5140.0,LZA-Detektor,Pasinger Bahnhofplatz,0.0,0.0
10511004,4709,2023-12-05T17:00:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0,5141.0,LZA-Detektor,Pasinger Bahnhofplatz,0.0,0.0
10511005,4710,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,5142.0,LZA-Detektor,Pasinger Bahnhofplatz,0.0,0.0
10511006,4711,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,5143.0,LZA-Detektor,Pasinger Bahnhofplatz,0.0,0.0
10511007,4712,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,5144.0,LZA-Detektor,Pasinger Bahnhofplatz,0.0,0.0
10512001,4713,2023-12-05T17:00:00.000+01:00,14,anyVehicle,0.0,carOrLightVehicle,28.0,5145.0,LZA-Detektor,Pippinger-/ Theodor-Storm-Str.,0.0,0.0
10512002,4714,2023-12-05T17:00:00.000+01:00,32,anyVehicle,0.0,carOrLightVehicle,23.0,5146.0,LZA-Detektor,Pippinger-/ Theodor-Storm-Str.,0.0,0.0
10512003,4715,2023-12-05T17:00:00.000+01:00,3,anyVehicle,0.0,carOrLightVehicle,0.0,5147.0,LZA-Detektor,Pippinger-/ Theodor-Storm-Str.,0.0,0.0
10512004,4716,2023-12-05T17:00:00.000+01:00,17,anyVehicle,0.0,carOrLightVehicle,1.0,5148.0,LZA-Detektor,Pippinger-/ Theodor-Storm-Str.,0.0,0.0
10512005,4717,2023-12-05T17:00:00.000+01:00,19,anyVehicle,0.0,carOrLightVehicle,5.0,5149.0,LZA-Detektor,Pippinger-/ Theodor-Storm-Str.,0.0,0.0
10514001,4718,2023-12-05T17:00:00.000+01:00,25,anyVehicle,0.0,carOrLightVehicle,1.0,5150.0,LZA-Detektor,Ottobrunner-/ Weddigenstr.,0.0,0.0
10514002,4719,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,5151.0,LZA-Detektor,Ottobrunner-/ Weddigenstr.,0.0,0.0
10514003,4720,2023-12-05T17:00:00.000+01:00,137,anyVehicle,0.0,carOrLightVehicle,15.0,5152.0,LZA-Detektor,Ottobrunner-/ Weddigenstr.,0.0,0.0
10514004,4721,2023-12-05T17:00:00.000+01:00,47,anyVehicle,0.0,carOrLightVehicle,2.0,5153.0,LZA-Detektor,Ottobrunner-/ Weddigenstr.,0.0,0.0
10514005,4722,2023-12-05T17:00:00.000+01:00,15,anyVehicle,0.0,carOrLightVehicle,19.0,5154.0,LZA-Detektor,Ottobrunner-/ Weddigenstr.,0.0,0.0
10514006,4723,2023-12-05T17:00:00.000+01:00,91,anyVehicle,0.0,carOrLightVehicle,12.0,5155.0,LZA-Detektor,Ottobrunner-/ Weddigenstr.,0.0,0.0
10514007,4724,2023-12-05T17:00:00.000+01:00,115,anyVehicle,0.0,carOrLightVehicle,7.0,5156.0,LZA-Detektor,Ottobrunner-/ Weddigenstr.,0.0,0.0
10514008,4725,2023-12-05T17:00:00.000+01:00,15,anyVehicle,0.0,carOrLightVehicle,24.0,5157.0,LZA-Detektor,Ottobrunner-/ Weddigenstr.,0.0,0.0
10514009,4726,2023-12-05T17:00:00.000+01:00,58,anyVehicle,0.0,carOrLightVehicle,3.0,5158.0,LZA-Detektor,Ottobrunner-/ Weddigenstr.,0.0,0.0
10514010,4727,2023-12-05T17:00:00.000+01:00,49,anyVehicle,0.0,carOrLightVehicle,2.0,5159.0,LZA-Detektor,Ottobrunner-/ Weddigenstr.,0.0,0.0
10515001,4728,2023-12-05T17:00:00.000+01:00,10,anyVehicle,0.0,carOrLightVehicle,9.0,5160.0,LZA-Detektor,Emil-Riedel-/ Paradiesstr.,0.0,0.0
10515002,4729,2023-12-05T17:00:00.000+01:00,16,anyVehicle,0.0,carOrLightVehicle,0.0,5161.0,LZA-Detektor,Emil-Riedel-/ Paradiesstr.,0.0,0.0
10515003,4730,2023-12-05T17:00:00.000+01:00,6,anyVehicle,0.0,carOrLightVehicle,0.0,5162.0,LZA-Detektor,Emil-Riedel-/ Paradiesstr.,0.0,0.0
10515004,4731,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,5163.0,LZA-Detektor,Emil-Riedel-/ Paradiesstr.,0.0,0.0
10516001,4732,2023-12-05T17:00:00.000+01:00,43,anyVehicle,0.0,carOrLightVehicle,21.0,5164.0,LZA-Detektor,Tiroler Platz,0.0,0.0
10516002,4733,2023-12-05T17:00:00.000+01:00,101,anyVehicle,0.0,carOrLightVehicle,38.0,5165.0,LZA-Detektor,Tiroler Platz,0.0,0.0
10516003,4734,2023-12-05T17:00:00.000+01:00,28,anyVehicle,0.0,carOrLightVehicle,35.0,5166.0,LZA-Detektor,Tiroler Platz,0.0,0.0
10516004,4735,2023-12-05T17:00:00.000+01:00,45,anyVehicle,0.0,carOrLightVehicle,24.0,5167.0,LZA-Detektor,Tiroler Platz,0.0,0.0
10516005,4736,2023-12-05T17:00:00.000+01:00,58,anyVehicle,0.0,carOrLightVehicle,3.0,5168.0,LZA-Detektor,Tiroler Platz,0.0,0.0
10516006,4737,2023-12-05T17:00:00.000+01:00,13,anyVehicle,0.0,carOrLightVehicle,3.0,5169.0,LZA-Detektor,Tiroler Platz,0.0,0.0
10516007,4738,2023-12-05T17:00:00.000+01:00,39,anyVehicle,0.0,carOrLightVehicle,3.0,5170.0,LZA-Detektor,Tiroler Platz,0.0,0.0
10516008,4739,2023-12-05T17:00:00.000+01:00,113,anyVehicle,0.0,carOrLightVehicle,15.0,5171.0,LZA-Detektor,Tiroler Platz,0.0,0.0
10516009,4740,2023-12-05T17:00:00.000+01:00,22,anyVehicle,0.0,carOrLightVehicle,20.0,5172.0,LZA-Detektor,Tiroler Platz,0.0,0.0
10516010,4741,2023-12-05T17:00:00.000+01:00,35,anyVehicle,0.0,carOrLightVehicle,3.0,5173.0,LZA-Detektor,Tiroler Platz,0.0,0.0
