,detid,timestamp,flow,vehicleTypeFlow,speed,vehicleTypeSpeed,occupancy_percentage
1574,10120024,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1575,10120025,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1576,10120026,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1577,10120027,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1578,10120028,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1579,10120029,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1580,10120030,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1581,10120031,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1582,10120032,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1583,10120033,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1584,10120035,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1585,10121001,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1586,10121002,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1587,10121003,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1588,10121004,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1589,10124001,2023-12-05T17:15:00.000+01:00,86,anyVehicle,0.0,carOrLightVehicle,71.0
1590,10124002,2023-12-05T17:15:00.000+01:00,104,anyVehicle,0.0,carOrLightVehicle,64.0
1591,10124003,2023-12-05T17:15:00.000+01:00,51,anyVehicle,0.0,carOrLightVehicle,29.0
1592,10124004,2023-12-05T17:15:00.000+01:00,33,anyVehicle,0.0,carOrLightVehicle,5.0
1593,10124005,2023-12-05T17:15:00.000+01:00,83,anyVehicle,0.0,carOrLightVehicle,27.0
1594,10124006,2023-12-05T17:15:00.000+01:00,36,anyVehicle,0.0,carOrLightVehicle,60.0
1595,10124007,2023-12-05T17:15:00.000+01:00,33,anyVehicle,0.0,carOrLightVehicle,50.0
1596,10124008,2023-12-05T17:15:00.000+01:00,76,anyVehicle,0.0,carOrLightVehicle,25.0
1597,10124009,2023-12-05T17:15:00.000+01:00,70,anyVehicle,0.0,carOrLightVehicle,14.0
1598,10124010,2023-12-05T17:15:00.000+01:00,40,anyVehicle,0.0,carOrLightVehicle,14.0
1599,10124011,2023-12-05T17:15:00.000+01:00,19,anyVehicle,0.0,carOrLightVehicle,2.0
1600,10124012,2023-12-05T17:15:00.000+01:00,20,anyVehicle,0.0,carOrLightVehicle,11.0
1601,10124013,2023-12-05T17:15:00.000+01:00,83,anyVehicle,0.0,carOrLightVehicle,27.0
1602,10124014,2023-12-05T17:15:00.000+01:00,63,anyVehicle,0.0,carOrLightVehicle,9.0
1603,10124015,2023-12-05T17:15:00.000+01:00,14,anyVehicle,0.0,carOrLightVehicle,6.0
1604,10124016,2023-12-05T17:15:00.000+01:00,2,anyVehicle,0.0,carOrLightVehicle,0.0
1605,10124017,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1606,10124018,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1607,10124019,2023-12-05T17:15:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0
1608,10124020,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1609,10124021,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1610,10124022,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1611,10124023,2023-12-05T17:15:00.000+01:00,2,anyVehicle,0.0,carOrLightVehicle,0.0
1612,10124024,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1613,10124025,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1614,10125001,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1615,10125002,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1616,10125003,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1617,10125004,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1618,10125005,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1619,10125006,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1620,10125007,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1621,10125008,2023-12-05T17:15:00.000+01:00,3,anyVehicle,0.0,carOrLightVehicle,0.0
1622,10125009,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1623,10125010,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1624,10126001,2023-12-05T17:15:00.000+01:00,93,anyVehicle,0.0,carOrLightVehicle,54.0
1625,10126002,2023-12-05T17:15:00.000+01:00,89,anyVehicle,0.0,carOrLightVehicle,28.0
1626,10126003,2023-12-05T17:15:00.000+01:00,31,anyVehicle,0.0,carOrLightVehicle,25.0
1627,10126004,2023-12-05T17:15:00.000+01:00,27,anyVehicle,0.0,carOrLightVehicle,12.0
1628,10126005,2023-12-05T17:15:00.000+01:00,75,anyVehicle,0.0,carOrLightVehicle,24.0
1629,10126006,2023-12-05T17:15:00.000+01:00,62,anyVehicle,0.0,carOrLightVehicle,20.0
1630,10126007,2023-12-05T17:15:00.000+01:00,33,anyVehicle,0.0,carOrLightVehicle,17.0
1631,10126008,2023-12-05T17:15:00.000+01:00,73,anyVehicle,0.0,carOrLightVehicle,25.0
1632,10126009,2023-12-05T17:15:00.000+01:00,34,anyVehicle,0.0,carOrLightVehicle,49.0
1633,10126010,2023-12-05T17:15:00.000+01:00,60,anyVehicle,0.0,carOrLightVehicle,24.0
1634,10126011,2023-12-05T17:15:00.000+01:00,51,anyVehicle,0.0,carOrLightVehicle,22.0
1635,10126012,2023-12-05T17:15:00.000+01:00,84,anyVehicle,0.0,carOrLightVehicle,9.0
1636,10126013,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1637,10126014,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1638,10126015,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1639,10126016,2023-12-05T17:15:00.000+01:00,20,anyVehicle,0.0,carOrLightVehicle,0.0
1640,10126017,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1641,10126018,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1642,10126019,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1643,10126020,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1644,10126036,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1645,10126037,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1646,10126038,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1647,10126039,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1648,10126040,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1649,10126041,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1650,10127001,2023-12-05T17:15:00.000+01:00,100,anyVehicle,0.0,carOrLightVehicle,64.0
1651,10127002,2023-12-05T17:15:00.000+01:00,116,anyVehicle,0.0,carOrLightVehicle,52.0
1652,10127003,2023-12-05T17:15:00.000+01:00,8,anyVehicle,0.0,carOrLightVehicle,1.0
1653,10127004,2023-12-05T17:15:00.000+01:00,7,anyVehicle,0.0,carOrLightVehicle,1.0
1654,10127005,2023-12-05T17:15:00.000+01:00,19,anyVehicle,0.0,carOrLightVehicle,5.0
1655,10127006,2023-12-05T17:15:00.000+01:00,22,anyVehicle,0.0,carOrLightVehicle,11.0
1656,10127007,2023-12-05T17:15:00.000+01:00,22,anyVehicle,0.0,carOrLightVehicle,10.0
1657,10127008,2023-12-05T17:15:00.000+01:00,29,anyVehicle,0.0,carOrLightVehicle,3.0
1658,10127009,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1659,10127010,2023-12-05T17:15:00.000+01:00,6,anyVehicle,0.0,carOrLightVehicle,1.0
1660,10127011,2023-12-05T17:15:00.000+01:00,101,anyVehicle,0.0,carOrLightVehicle,36.0
1661,10127012,2023-12-05T17:15:00.000+01:00,112,anyVehicle,0.0,carOrLightVehicle,46.0
1662,10127013,2023-12-05T17:15:00.000+01:00,18,anyVehicle,0.0,carOrLightVehicle,27.0
1663,10127014,2023-12-05T17:15:00.000+01:00,17,anyVehicle,0.0,carOrLightVehicle,9.0
1664,10127015,2023-12-05T17:15:00.000+01:00,25,anyVehicle,0.0,carOrLightVehicle,6.0
1665,10127016,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1666,10127017,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1667,10127018,2023-12-05T17:15:00.000+01:00,16,anyVehicle,0.0,carOrLightVehicle,2.0
1668,10127019,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1669,10127020,2023-12-05T17:15:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0
1670,10127021,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1671,10127022,2023-12-05T17:15:00.000+01:00,5,anyVehicle,0.0,carOrLightVehicle,1.0
1672,10127023,2023-12-05T17:15:00.000+01:00,3,anyVehicle,0.0,carOrLightVehicle,1.0
1673,10127024,2023-12-05T17:15:00.000+01:00,4,anyVehicle,0.0,carOrLightVehicle,0.0
1674,10127025,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1675,10128001,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1676,10128002,2023-12-05T17:15:00.000+01:00,2,anyVehicle,0.0,carOrLightVehicle,0.0
1677,10128003,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1678,10128004,2023-12-05T17:15:00.000+01:00,76,anyVehicle,0.0,carOrLightVehicle,15.0
1679,10128005,2023-12-05T17:15:00.000+01:00,35,anyVehicle,0.0,carOrLightVehicle,12.0
1680,10128006,2023-12-05T17:15:00.000+01:00,39,anyVehicle,0.0,carOrLightVehicle,6.0
1681,10128007,2023-12-05T17:15:00.000+01:00,51,anyVehicle,0.0,carOrLightVehicle,13.0
1682,10128008,2023-12-05T17:15:00.000+01:00,14,anyVehicle,0.0,carOrLightVehicle,0.0
1683,10128009,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1684,10128010,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1685,10128028,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1686,10128029,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1687,10129001,2023-12-05T17:15:00.000+01:00,34,anyVehicle,0.0,carOrLightVehicle,58.0
1688,10129002,2023-12-05T17:15:00.000+01:00,25,anyVehicle,0.0,carOrLightVehicle,27.0
1689,10129003,2023-12-05T17:15:00.000+01:00,24,anyVehicle,0.0,carOrLightVehicle,28.0
1690,10129004,2023-12-05T17:15:00.000+01:00,32,anyVehicle,0.0,carOrLightVehicle,47.0
1691,10129005,2023-12-05T17:15:00.000+01:00,8,anyVehicle,0.0,carOrLightVehicle,0.0
1692,10129006,2023-12-05T17:15:00.000+01:00,19,anyVehicle,0.0,carOrLightVehicle,2.0
1693,10129007,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1694,10129008,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1695,10129009,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1696,10129010,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1697,10130001,2023-12-05T17:15:00.000+01:00,32,anyVehicle,0.0,carOrLightVehicle,15.0
1698,10130002,2023-12-05T17:15:00.000+01:00,72,anyVehicle,0.0,carOrLightVehicle,6.0
1699,10130003,2023-12-05T17:15:00.000+01:00,48,anyVehicle,0.0,carOrLightVehicle,11.0
1700,10130004,2023-12-05T17:15:00.000+01:00,50,anyVehicle,0.0,carOrLightVehicle,19.0
1701,10130005,2023-12-05T17:15:00.000+01:00,99,anyVehicle,0.0,carOrLightVehicle,18.0
1702,10130006,2023-12-05T17:15:00.000+01:00,45,anyVehicle,0.0,carOrLightVehicle,34.0
1703,10130007,2023-12-05T17:15:00.000+01:00,48,anyVehicle,0.0,carOrLightVehicle,22.0
1704,10130008,2023-12-05T17:15:00.000+01:00,93,anyVehicle,0.0,carOrLightVehicle,20.0
1705,10130009,2023-12-05T17:15:00.000+01:00,41,anyVehicle,0.0,carOrLightVehicle,22.0
1706,10130010,2023-12-05T17:15:00.000+01:00,40,anyVehicle,0.0,carOrLightVehicle,23.0
1707,10130011,2023-12-05T17:15:00.000+01:00,120,anyVehicle,0.0,carOrLightVehicle,44.0
1708,10130012,2023-12-05T17:15:00.000+01:00,75,anyVehicle,0.0,carOrLightVehicle,15.0
1709,10130013,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1710,10130014,2023-12-05T17:15:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0
1711,10131001,2023-12-05T17:15:00.000+01:00,62,anyVehicle,0.0,carOrLightVehicle,43.0
1712,10131002,2023-12-05T17:15:00.000+01:00,46,anyVehicle,0.0,carOrLightVehicle,29.0
1713,10131003,2023-12-05T17:15:00.000+01:00,118,anyVehicle,0.0,carOrLightVehicle,14.0
1714,10131004,2023-12-05T17:15:00.000+01:00,101,anyVehicle,0.0,carOrLightVehicle,10.0
1715,10131005,2023-12-05T17:15:00.000+01:00,41,anyVehicle,0.0,carOrLightVehicle,21.0
1716,10131006,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1717,10131007,2023-12-05T17:15:00.000+01:00,54,anyVehicle,0.0,carOrLightVehicle,31.0
1718,10131008,2023-12-05T17:15:00.000+01:00,53,anyVehicle,0.0,carOrLightVehicle,28.0
1719,10131009,2023-12-05T17:15:00.000+01:00,70,anyVehicle,0.0,carOrLightVehicle,10.0
1720,10131010,2023-12-05T17:15:00.000+01:00,45,anyVehicle,0.0,carOrLightVehicle,14.0
1721,10131011,2023-12-05T17:15:00.000+01:00,41,anyVehicle,0.0,carOrLightVehicle,5.0
1722,10131012,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1723,10131013,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1724,10132001,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1725,10132002,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1726,10132003,2023-12-05T17:15:00.000+01:00,74,anyVehicle,0.0,carOrLightVehicle,8.0
1727,10132004,2023-12-05T17:15:00.000+01:00,63,anyVehicle,0.0,carOrLightVehicle,8.0
1728,10132005,2023-12-05T17:15:00.000+01:00,14,anyVehicle,0.0,carOrLightVehicle,3.0
1729,10132006,2023-12-05T17:15:00.000+01:00,47,anyVehicle,0.0,carOrLightVehicle,15.0
1730,10132007,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1731,10132008,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1732,10132009,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1733,10132010,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1734,10132023,2023-12-05T17:15:00.000+01:00,90,anyVehicle,0.0,carOrLightVehicle,8.0
1735,10132024,2023-12-05T17:15:00.000+01:00,81,anyVehicle,0.0,carOrLightVehicle,7.0
1736,10132025,2023-12-05T17:15:00.000+01:00,37,anyVehicle,0.0,carOrLightVehicle,11.0
1737,10132026,2023-12-05T17:15:00.000+01:00,12,anyVehicle,0.0,carOrLightVehicle,1.0
1738,10133001,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,100.0
1739,10133002,2023-12-05T17:15:00.000+01:00,74,anyVehicle,0.0,carOrLightVehicle,25.0
1740,10133003,2023-12-05T17:15:00.000+01:00,16,anyVehicle,0.0,carOrLightVehicle,23.0
1741,10133004,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,100.0
1742,10133005,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,100.0
1743,10133006,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,100.0
1744,10133007,2023-12-05T17:15:00.000+01:00,55,anyVehicle,0.0,carOrLightVehicle,28.0
1745,10133008,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,100.0
1746,10133009,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,100.0
1747,10133010,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1748,10133011,2023-12-05T17:15:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0
1749,10133012,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1750,10133013,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1751,10134001,2023-12-05T17:15:00.000+01:00,47,anyVehicle,0.0,carOrLightVehicle,41.0
1752,10134002,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1753,10134003,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1754,10134004,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1755,10135001,2023-12-05T17:15:00.000+01:00,70,anyVehicle,0.0,carOrLightVehicle,22.0
1756,10135002,2023-12-05T17:15:00.000+01:00,99,anyVehicle,0.0,carOrLightVehicle,37.0
1757,10135003,2023-12-05T17:15:00.000+01:00,25,anyVehicle,0.0,carOrLightVehicle,8.0
1758,10135004,2023-12-05T17:15:00.000+01:00,24,anyVehicle,0.0,carOrLightVehicle,1.0
1759,10135005,2023-12-05T17:15:00.000+01:00,25,anyVehicle,0.0,carOrLightVehicle,6.0
1760,10135006,2023-12-05T17:15:00.000+01:00,39,anyVehicle,0.0,carOrLightVehicle,5.0
1761,10135007,2023-12-05T17:15:00.000+01:00,26,anyVehicle,0.0,carOrLightVehicle,8.0
1762,10135008,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1763,10135009,2023-12-05T17:15:00.000+01:00,3,anyVehicle,0.0,carOrLightVehicle,0.0
1764,10135010,2023-12-05T17:15:00.000+01:00,16,anyVehicle,0.0,carOrLightVehicle,37.0
1765,10135011,2023-12-05T17:15:00.000+01:00,80,anyVehicle,0.0,carOrLightVehicle,37.0
1766,10135012,2023-12-05T17:15:00.000+01:00,95,anyVehicle,0.0,carOrLightVehicle,29.0
1767,10135013,2023-12-05T17:15:00.000+01:00,57,anyVehicle,0.0,carOrLightVehicle,20.0
1768,10135014,2023-12-05T17:15:00.000+01:00,55,anyVehicle,0.0,carOrLightVehicle,11.0
1769,10135015,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1770,10135016,2023-12-05T17:15:00.000+01:00,46,anyVehicle,0.0,carOrLightVehicle,13.0
1771,10135017,2023-12-05T17:15:00.000+01:00,34,anyVehicle,0.0,carOrLightVehicle,67.0
1772,10135018,2023-12-05T17:15:00.000+01:00,2,anyVehicle,0.0,carOrLightVehicle,1.0
1773,10135019,2023-12-05T17:15:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0
1774,10135020,2023-12-05T17:15:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0
1775,10135021,2023-12-05T17:15:00.000+01:00,2,anyVehicle,0.0,carOrLightVehicle,1.0
1776,10136001,2023-12-05T17:15:00.000+01:00,96,anyVehicle,0.0,carOrLightVehicle,18.0
1777,10136002,2023-12-05T17:15:00.000+01:00,102,anyVehicle,0.0,carOrLightVehicle,19.0
1778,10136003,2023-12-05T17:15:00.000+01:00,142,anyVehicle,0.0,carOrLightVehicle,24.0
1779,10136004,2023-12-05T17:15:00.000+01:00,3,anyVehicle,0.0,carOrLightVehicle,6.0
1780,10136005,2023-12-05T17:15:00.000+01:00,8,anyVehicle,0.0,carOrLightVehicle,23.0
1781,10136006,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1782,10136007,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1783,10137001,2023-12-05T17:15:00.000+01:00,69,anyVehicle,0.0,carOrLightVehicle,17.0
1784,10137002,2023-12-05T17:15:00.000+01:00,32,anyVehicle,0.0,carOrLightVehicle,34.0
1785,10137003,2023-12-05T17:15:00.000+01:00,54,anyVehicle,0.0,carOrLightVehicle,6.0
1786,10137004,2023-12-05T17:15:00.000+01:00,10,anyVehicle,0.0,carOrLightVehicle,12.0
1787,10137005,2023-12-05T17:15:00.000+01:00,6,anyVehicle,0.0,carOrLightVehicle,4.0
1788,10137006,2023-12-05T17:15:00.000+01:00,2,anyVehicle,0.0,carOrLightVehicle,0.0
1789,10139001,2023-12-05T17:15:00.000+01:00,4,anyVehicle,0.0,carOrLightVehicle,1.0
1790,10139002,2023-12-05T17:15:00.000+01:00,66,anyVehicle,0.0,carOrLightVehicle,57.0
1791,10139003,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1792,10139004,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,100.0
1793,10139005,2023-12-05T17:15:00.000+01:00,150,anyVehicle,0.0,carOrLightVehicle,8.0
1794,10140001,2023-12-05T17:15:00.000+01:00,105,anyVehicle,0.0,carOrLightVehicle,60.0
1795,10140002,2023-12-05T17:15:00.000+01:00,62,anyVehicle,0.0,carOrLightVehicle,31.0
1796,10140003,2023-12-05T17:15:00.000+01:00,70,anyVehicle,0.0,carOrLightVehicle,28.0
1797,10140004,2023-12-05T17:15:00.000+01:00,55,anyVehicle,0.0,carOrLightVehicle,9.0
1798,10140005,2023-12-05T17:15:00.000+01:00,8,anyVehicle,0.0,carOrLightVehicle,4.0
1799,10140006,2023-12-05T17:15:00.000+01:00,87,anyVehicle,0.0,carOrLightVehicle,23.0
1800,10140007,2023-12-05T17:15:00.000+01:00,33,anyVehicle,0.0,carOrLightVehicle,10.0
1801,10140008,2023-12-05T17:15:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0
1802,10140009,2023-12-05T17:15:00.000+01:00,54,anyVehicle,0.0,carOrLightVehicle,88.0
1803,10140010,2023-12-05T17:15:00.000+01:00,4,anyVehicle,0.0,carOrLightVehicle,1.0
1804,10140011,2023-12-05T17:15:00.000+01:00,52,anyVehicle,0.0,carOrLightVehicle,47.0
1805,10140012,2023-12-05T17:15:00.000+01:00,55,anyVehicle,0.0,carOrLightVehicle,28.0
1806,10140013,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1807,10140014,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1808,10140015,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1809,10140016,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1810,10140017,2023-12-05T17:15:00.000+01:00,2,anyVehicle,0.0,carOrLightVehicle,0.0
1811,10141001,2023-12-05T17:15:00.000+01:00,81,anyVehicle,0.0,carOrLightVehicle,15.0
1812,10141002,2023-12-05T17:15:00.000+01:00,45,anyVehicle,0.0,carOrLightVehicle,22.0
1813,10141003,2023-12-05T17:15:00.000+01:00,3,anyVehicle,0.0,carOrLightVehicle,21.0
1814,10141004,2023-12-05T17:15:00.000+01:00,4,anyVehicle,0.0,carOrLightVehicle,16.0
1815,10141005,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1816,10141006,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1817,10142001,2023-12-05T17:15:00.000+01:00,167,anyVehicle,0.0,carOrLightVehicle,21.0
1818,10142002,2023-12-05T17:15:00.000+01:00,257,anyVehicle,0.0,carOrLightVehicle,20.0
1819,10142003,2023-12-05T17:15:00.000+01:00,124,anyVehicle,0.0,carOrLightVehicle,15.0
1820,10142004,2023-12-05T17:15:00.000+01:00,18,anyVehicle,0.0,carOrLightVehicle,22.0
1821,10142005,2023-12-05T17:15:00.000+01:00,23,anyVehicle,0.0,carOrLightVehicle,1.0
1822,10146001,2023-12-05T17:15:00.000+01:00,36,anyVehicle,0.0,carOrLightVehicle,0.0
1823,10146002,2023-12-05T17:15:00.000+01:00,34,anyVehicle,0.0,carOrLightVehicle,0.0
1824,10146003,2023-12-05T17:15:00.000+01:00,21,anyVehicle,0.0,carOrLightVehicle,0.0
1825,10146004,2023-12-05T17:15:00.000+01:00,13,anyVehicle,0.0,carOrLightVehicle,0.0
1826,10146005,2023-12-05T17:15:00.000+01:00,33,anyVehicle,0.0,carOrLightVehicle,0.0
1827,10146006,2023-12-05T17:15:00.000+01:00,20,anyVehicle,0.0,carOrLightVehicle,0.0
1828,10146007,2023-12-05T17:15:00.000+01:00,21,anyVehicle,0.0,carOrLightVehicle,0.0
1829,10146008,2023-12-05T17:15:00.000+01:00,19,anyVehicle,0.0,carOrLightVehicle,0.0
1830,10146009,2023-12-05T17:15:00.000+01:00,6,anyVehicle,0.0,carOrLightVehicle,0.0
1831,10146010,2023-12-05T17:15:00.000+01:00,6,anyVehicle,0.0,carOrLightVehicle,0.0
1832,10146011,2023-12-05T17:15:00.000+01:00,4,anyVehicle,0.0,carOrLightVehicle,0.0
1833,10146012,2023-12-05T17:15:00.000+01:00,10,anyVehicle,0.0,carOrLightVehicle,0.0
1834,10146013,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1835,10146014,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1836,10146015,2023-12-05T17:15:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
