coordinate_id,distance_to_road,road_id,geom,origin_junction_id,origin_destination_id,road_key,kilometers,travel_time
861,3.137229151108022,"RoadId(start=967091764, end=345553442, key=0)","LINESTRING (1287894.2843925485 6131793.927770051, 1287885.534680572 6131797.615135006, 1287871.9982304915 6131803.338062039, 1287849.311318268 6131812.931898737, 1287827.960239934 6131821.958457516, 1287818.9322292304 6131825.745944347, 1287803.9152299226 6131832.253084223, 1287770.5527785318 6131846.3852742715, 1287712.8558864535 6131871.64641353, 1287698.718311123 6131877.953367454, 1287693.6755381902 6131880.122426756, 1287619.5701531689 6131910.405889009, 1287610.0189408588 6131914.310210946)",967091764,345553442,0,0.205743,14.8
862,7.368456882930328,"RoadId(start=345553456, end=618702499, key=0)","LINESTRING (1287459.6374407462 6131566.649000945, 1287453.7486396835 6131553.3181255115, 1287435.7037502257 6131511.924137707, 1287431.262102543 6131501.162734714, 1287389.1276752779 6131405.762237259, 1287370.7154315007 6131361.115569976, 1287356.1214462577 6131328.298082191, 1287335.282437581 6131281.499594498, 1287333.7796244551 6131278.1461298, 1287329.7609908378 6131270.905319953, 1287322.6031475798 6131258.025369185, 1287309.2002808882 6131238.805582302)",345553456,618702499,0,0.24074600000000002,17.3
863,3.0067250304588993,"RoadId(start=345553456, end=618702499, key=0)","LINESTRING (1287459.6374407462 6131566.649000945, 1287453.7486396835 6131553.3181255115, 1287435.7037502257 6131511.924137707, 1287431.262102543 6131501.162734714, 1287389.1276752779 6131405.762237259, 1287370.7154315007 6131361.115569976, 1287356.1214462577 6131328.298082191, 1287335.282437581 6131281.499594498, 1287333.7796244551 6131278.1461298, 1287329.7609908378 6131270.905319953, 1287322.6031475798 6131258.025369185, 1287309.2002808882 6131238.805582302)",345553456,618702499,0,0.24074600000000002,17.3
864,1.219219203549916,"RoadId(start=21457468, end=345553456, key=0)","LINESTRING (1287526.8966770836 6131722.800312459, 1287500.9592357287 6131662.585199702, 1287464.4241788504 6131577.760860404, 1287459.6374407462 6131566.649000945)",21457468,345553456,0,0.11331000000000001,8.2
865,1.262919129587142,"RoadId(start=21457468, end=345553456, key=0)","LINESTRING (1287526.8966770836 6131722.800312459, 1287500.9592357287 6131662.585199702, 1287464.4241788504 6131577.760860404, 1287459.6374407462 6131566.649000945)",21457468,345553456,0,0.11331000000000001,8.2
866,109.96989350060238,"RoadId(start=618702499, end=1954387, key=0)","LINESTRING (1287309.2002808882 6131238.805582302, 1287304.8031610018 6131234.701362569, 1287297.9904081651 6131228.878712743, 1287290.932752449 6131224.040410742, 1287285.5114932475 6131222.2552448325, 1287280.6356995506 6131221.487790444, 1287269.7597853001 6131220.77038749, 1287259.9636701103 6131221.621260767, 1287252.7056393106 6131222.68902343)",618702499,1954387,0,0.041485999999999995,3.0
867,6.131032238172365,"RoadId(start=1954387, end=246878845, key=0)","LINESTRING (1287252.7056393106 6131222.68902343, 1287179.0455322529 6131256.774079664)",1954387,246878845,0,0.054095,3.9
868,0.7694910104955514,"RoadId(start=1954387, end=246878845, key=0)","LINESTRING (1287252.7056393106 6131222.68902343, 1287179.0455322529 6131256.774079664)",1954387,246878845,0,0.054095,3.9
869,0.9601866278447442,"RoadId(start=345553456, end=618702499, key=0)","LINESTRING (1287459.6374407462 6131566.649000945, 1287453.7486396835 6131553.3181255115, 1287435.7037502257 6131511.924137707, 1287431.262102543 6131501.162734714, 1287389.1276752779 6131405.762237259, 1287370.7154315007 6131361.115569976, 1287356.1214462577 6131328.298082191, 1287335.282437581 6131281.499594498, 1287333.7796244551 6131278.1461298, 1287329.7609908378 6131270.905319953, 1287322.6031475798 6131258.025369185, 1287309.2002808882 6131238.805582302)",345553456,618702499,0,0.24074600000000002,17.3
870,56.022640279337246,"RoadId(start=345553456, end=618702499, key=0)","LINESTRING (1287459.6374407462 6131566.649000945, 1287453.7486396835 6131553.3181255115, 1287435.7037502257 6131511.924137707, 1287431.262102543 6131501.162734714, 1287389.1276752779 6131405.762237259, 1287370.7154315007 6131361.115569976, 1287356.1214462577 6131328.298082191, 1287335.282437581 6131281.499594498, 1287333.7796244551 6131278.1461298, 1287329.7609908378 6131270.905319953, 1287322.6031475798 6131258.025369185, 1287309.2002808882 6131238.805582302)",345553456,618702499,0,0.24074600000000002,17.3
871,56.47215743101472,"RoadId(start=345553456, end=618702499, key=0)","LINESTRING (1287459.6374407462 6131566.649000945, 1287453.7486396835 6131553.3181255115, 1287435.7037502257 6131511.924137707, 1287431.262102543 6131501.162734714, 1287389.1276752779 6131405.762237259, 1287370.7154315007 6131361.115569976, 1287356.1214462577 6131328.298082191, 1287335.282437581 6131281.499594498, 1287333.7796244551 6131278.1461298, 1287329.7609908378 6131270.905319953, 1287322.6031475798 6131258.025369185, 1287309.2002808882 6131238.805582302)",345553456,618702499,0,0.24074600000000002,17.3
872,13.401594394571752,"RoadId(start=618702499, end=1954387, key=0)","LINESTRING (1287309.2002808882 6131238.805582302, 1287304.8031610018 6131234.701362569, 1287297.9904081651 6131228.878712743, 1287290.932752449 6131224.040410742, 1287285.5114932475 6131222.2552448325, 1287280.6356995506 6131221.487790444, 1287269.7597853001 6131220.77038749, 1287259.9636701103 6131221.621260767, 1287252.7056393106 6131222.68902343)",618702499,1954387,0,0.041485999999999995,3.0
873,16.409119449199608,"RoadId(start=618702499, end=1954387, key=0)","LINESTRING (1287309.2002808882 6131238.805582302, 1287304.8031610018 6131234.701362569, 1287297.9904081651 6131228.878712743, 1287290.932752449 6131224.040410742, 1287285.5114932475 6131222.2552448325, 1287280.6356995506 6131221.487790444, 1287269.7597853001 6131220.77038749, 1287259.9636701103 6131221.621260767, 1287252.7056393106 6131222.68902343)",618702499,1954387,0,0.041485999999999995,3.0
874,68.28897906936473,"RoadId(start=618702499, end=1954387, key=0)","LINESTRING (1287309.2002808882 6131238.805582302, 1287304.8031610018 6131234.701362569, 1287297.9904081651 6131228.878712743, 1287290.932752449 6131224.040410742, 1287285.5114932475 6131222.2552448325, 1287280.6356995506 6131221.487790444, 1287269.7597853001 6131220.77038749, 1287259.9636701103 6131221.621260767, 1287252.7056393106 6131222.68902343)",618702499,1954387,0,0.041485999999999995,3.0
875,56.70188119784506,"RoadId(start=11310368, end=1955467, key=0)","LINESTRING (1287158.5404820486 6130875.673167644, 1287166.176999117 6130872.5200591935, 1287170.1511049382 6130870.8350652065, 1287194.0847954587 6130860.758474422, 1287232.3341724954 6130844.008670943, 1287270.572417583 6130827.258900225, 1287292.4021697275 6130817.699533816, 1287304.3133552424 6130812.477755274, 1287315.9239781322 6130807.389443782, 1287388.871640449 6130775.441589906, 1287435.7816738691 6130755.088450112, 1287446.7577756615 6130749.883392622)",11310368,1955467,0,0.20960700000000002,25.2
876,41.87166665489037,"RoadId(start=3146287862, end=11310368, key=0)","LINESTRING (1286879.351199139 6130998.128118803, 1286888.9135433983 6130993.823814258, 1286894.4015942945 6130991.354679296, 1286978.982143399 6130952.415847732, 1287007.1459745697 6130940.504004036, 1287043.5919758554 6130925.088701496, 1287084.0232149116 6130907.9717422305, 1287125.066711167 6130890.604569991, 1287147.4864566128 6130880.6781040775, 1287158.5404820486 6130875.673167644)",3146287862,11310368,0,0.20321400000000003,14.6
877,2.9347218371794277,"RoadId(start=3146287862, end=11310368, key=0)","LINESTRING (1286879.351199139 6130998.128118803, 1286888.9135433983 6130993.823814258, 1286894.4015942945 6130991.354679296, 1286978.982143399 6130952.415847732, 1287007.1459745697 6130940.504004036, 1287043.5919758554 6130925.088701496, 1287084.0232149116 6130907.9717422305, 1287125.066711167 6130890.604569991, 1287147.4864566128 6130880.6781040775, 1287158.5404820486 6130875.673167644)",3146287862,11310368,0,0.20321400000000003,14.6
878,59.20864894004954,"RoadId(start=3146287862, end=11310368, key=0)","LINESTRING (1286879.351199139 6130998.128118803, 1286888.9135433983 6130993.823814258, 1286894.4015942945 6130991.354679296, 1286978.982143399 6130952.415847732, 1287007.1459745697 6130940.504004036, 1287043.5919758554 6130925.088701496, 1287084.0232149116 6130907.9717422305, 1287125.066711167 6130890.604569991, 1287147.4864566128 6130880.6781040775, 1287158.5404820486 6130875.673167644)",3146287862,11310368,0,0.20321400000000003,14.6
879,44.30820289601259,"RoadId(start=3146287862, end=11310368, key=0)","LINESTRING (1286879.351199139 6130998.128118803, 1286888.9135433983 6130993.823814258, 1286894.4015942945 6130991.354679296, 1286978.982143399 6130952.415847732, 1287007.1459745697 6130940.504004036, 1287043.5919758554 6130925.088701496, 1287084.0232149116 6130907.9717422305, 1287125.066711167 6130890.604569991, 1287147.4864566128 6130880.6781040775, 1287158.5404820486 6130875.673167644)",3146287862,11310368,0,0.20321400000000003,14.6
880,0.053855057678647435,"RoadId(start=11310368, end=1955467, key=0)","LINESTRING (1287158.5404820486 6130875.673167644, 1287166.176999117 6130872.5200591935, 1287170.1511049382 6130870.8350652065, 1287194.0847954587 6130860.758474422, 1287232.3341724954 6130844.008670943, 1287270.572417583 6130827.258900225, 1287292.4021697275 6130817.699533816, 1287304.3133552424 6130812.477755274, 1287315.9239781322 6130807.389443782, 1287388.871640449 6130775.441589906, 1287435.7816738691 6130755.088450112, 1287446.7577756615 6130749.883392622)",11310368,1955467,0,0.20960700000000002,25.2
881,24.121403300215302,"RoadId(start=21026893, end=1096510289, key=0)","LINESTRING (1287009.1163295568 6130519.746272654, 1287002.8824380725 6130502.09628713, 1286995.2347890548 6130479.741915335, 1286982.087957192 6130419.985963182, 1286980.8300469462 6130410.910835506)",21026893,1096510289,0,0.07511500000000002,5.4
882,20.170477046745706,"RoadId(start=21026893, end=1096510289, key=0)","LINESTRING (1287009.1163295568 6130519.746272654, 1287002.8824380725 6130502.09628713, 1286995.2347890548 6130479.741915335, 1286982.087957192 6130419.985963182, 1286980.8300469462 6130410.910835506)",21026893,1096510289,0,0.07511500000000002,5.4
883,75.53141457596537,"RoadId(start=361779, end=21026893, key=0)","LINESTRING (1287014.6934360454 6130535.411082337, 1287009.1163295568 6130519.746272654)",361779,21026893,0,0.011083,0.8
884,74.21064530049343,"RoadId(start=361779, end=21026893, key=0)","LINESTRING (1287014.6934360454 6130535.411082337, 1287009.1163295568 6130519.746272654)",361779,21026893,0,0.011083,0.8
885,27.44242065266779,"RoadId(start=361779, end=21026893, key=0)","LINESTRING (1287014.6934360454 6130535.411082337, 1287009.1163295568 6130519.746272654)",361779,21026893,0,0.011083,0.8
886,72.22828375914071,"RoadId(start=20981716, end=361779, key=0)","LINESTRING (1287028.4747890057 6130526.70284594, 1287014.6934360454 6130535.411082337)",20981716,361779,0,0.010866,0.8
887,72.98930044280762,"RoadId(start=20981716, end=361779, key=0)","LINESTRING (1287028.4747890057 6130526.70284594, 1287014.6934360454 6130535.411082337)",20981716,361779,0,0.010866,0.8
888,7.508616171759964,"RoadId(start=21642943, end=3571467212, key=0)","LINESTRING (1287200.697173212 6130429.411427657, 1287194.285170542 6130432.414232679, 1287100.9883053084 6130476.50554097, 1287067.7037775612 6130493.0711195525)",21642943,3571467212,0,0.09828100000000001,7.1
889,3.3802916491976203,"RoadId(start=21642943, end=3571467212, key=0)","LINESTRING (1287200.697173212 6130429.411427657, 1287194.285170542 6130432.414232679, 1287100.9883053084 6130476.50554097, 1287067.7037775612 6130493.0711195525)",21642943,3571467212,0,0.09828100000000001,7.1
890,3.51008907188181,"RoadId(start=21026888, end=20981716, key=0)","LINESTRING (1287059.0876489738 6130497.708820004, 1287041.410113836 6130516.826849096, 1287028.4747890057 6130526.70284594)",21026888,20981716,0,0.028204,2.0
891,12.201996555788865,"RoadId(start=21026893, end=1096510289, key=0)","LINESTRING (1287009.1163295568 6130519.746272654, 1287002.8824380725 6130502.09628713, 1286995.2347890548 6130479.741915335, 1286982.087957192 6130419.985963182, 1286980.8300469462 6130410.910835506)",21026893,1096510289,0,0.07511500000000002,5.4
892,46.79030081998966,"RoadId(start=363204, end=363206, key=0)","LINESTRING (1286016.725333033 6132715.735004387, 1286034.1134374947 6132694.376052328, 1286074.1773222312 6132644.332903793, 1286105.135272621 6132607.856154886, 1286131.7517628695 6132578.020759427, 1286143.585024741 6132566.140026867, 1286157.8339195624 6132551.856471343)",363204,363206,0,0.144214,10.4
893,1.4377922428598624,"RoadId(start=363204, end=363206, key=0)","LINESTRING (1286016.725333033 6132715.735004387, 1286034.1134374947 6132694.376052328, 1286074.1773222312 6132644.332903793, 1286105.135272621 6132607.856154886, 1286131.7517628695 6132578.020759427, 1286143.585024741 6132566.140026867, 1286157.8339195624 6132551.856471343)",363204,363206,0,0.144214,10.4
894,2.8306669908914928,"RoadId(start=363204, end=363206, key=0)","LINESTRING (1286016.725333033 6132715.735004387, 1286034.1134374947 6132694.376052328, 1286074.1773222312 6132644.332903793, 1286105.135272621 6132607.856154886, 1286131.7517628695 6132578.020759427, 1286143.585024741 6132566.140026867, 1286157.8339195624 6132551.856471343)",363204,363206,0,0.144214,10.4
895,54.72205752627319,"RoadId(start=20980542, end=20980541, key=0)","LINESTRING (1286177.0587956225 6132565.839671482, 1286162.654053514 6132582.776394355, 1286145.0878378665 6132602.032571209, 1286135.503229709 6132611.877600369, 1286132.3194922728 6132615.148154935, 1286085.2424796163 6132669.596397371, 1286054.919050324 6132704.688414717, 1286044.8891642035 6132716.986507137, 1286033.868534615 6132730.51943522)",20980542,20980541,0,0.145457,10.5
896,56.56313148367643,"RoadId(start=361803, end=20980542, key=0)","LINESTRING (1286628.9936643448 6132009.2825561445, 1286619.3756603405 6132020.745382335, 1286567.812472205 6132081.346779606, 1286539.4371340016 6132114.7678328, 1286520.100938451 6132137.526927212, 1286452.173785169 6132223.658299944, 1286430.5221442098 6132251.073019768, 1286363.5078107521 6132337.372394381, 1286307.1578845126 6132407.487105216, 1286266.537402322 6132457.645672831, 1286261.0604833749 6132464.320155078, 1286198.053651586 6132541.143820338, 1286189.0256408828 6132551.756353048, 1286177.0587956225 6132565.839671482)",361803,20980542,0,0.47783100000000006,34.4
897,4.795511072795991,"RoadId(start=361803, end=20980542, key=0)","LINESTRING (1286628.9936643448 6132009.2825561445, 1286619.3756603405 6132020.745382335, 1286567.812472205 6132081.346779606, 1286539.4371340016 6132114.7678328, 1286520.100938451 6132137.526927212, 1286452.173785169 6132223.658299944, 1286430.5221442098 6132251.073019768, 1286363.5078107521 6132337.372394381, 1286307.1578845126 6132407.487105216, 1286266.537402322 6132457.645672831, 1286261.0604833749 6132464.320155078, 1286198.053651586 6132541.143820338, 1286189.0256408828 6132551.756353048, 1286177.0587956225 6132565.839671482)",361803,20980542,0,0.47783100000000006,34.4
898,2.914897618224232,"RoadId(start=361803, end=20980542, key=0)","LINESTRING (1286628.9936643448 6132009.2825561445, 1286619.3756603405 6132020.745382335, 1286567.812472205 6132081.346779606, 1286539.4371340016 6132114.7678328, 1286520.100938451 6132137.526927212, 1286452.173785169 6132223.658299944, 1286430.5221442098 6132251.073019768, 1286363.5078107521 6132337.372394381, 1286307.1578845126 6132407.487105216, 1286266.537402322 6132457.645672831, 1286261.0604833749 6132464.320155078, 1286198.053651586 6132541.143820338, 1286189.0256408828 6132551.756353048, 1286177.0587956225 6132565.839671482)",361803,20980542,0,0.47783100000000006,34.4
899,1.4982316848463422,"RoadId(start=20980542, end=20980541, key=0)","LINESTRING (1286177.0587956225 6132565.839671482, 1286162.654053514 6132582.776394355, 1286145.0878378665 6132602.032571209, 1286135.503229709 6132611.877600369, 1286132.3194922728 6132615.148154935, 1286085.2424796163 6132669.596397371, 1286054.919050324 6132704.688414717, 1286044.8891642035 6132716.986507137, 1286033.868534615 6132730.51943522)",20980542,20980541,0,0.145457,10.5
900,2.4206837711259985,"RoadId(start=1078912656, end=1078912645, key=0)","LINESTRING (1292129.0225376626 6129477.942269738, 1292151.6203942937 6129483.963894044, 1292194.8012247726 6129502.278998986, 1292216.5196574263 6129509.985366322, 1292219.0688737654 6129510.752667345, 1292249.5370183955 6129519.0094979275, 1292296.8032741863 6129538.80924329, 1292312.6774335736 6129545.581534013, 1292316.996629816 6129547.249586737)",1078912656,1078912645,0,0.13379,9.6
901,1.8308856975953798,"RoadId(start=1078912656, end=1078912645, key=0)","LINESTRING (1292129.0225376626 6129477.942269738, 1292151.6203942937 6129483.963894044, 1292194.8012247726 6129502.278998986, 1292216.5196574263 6129509.985366322, 1292219.0688737654 6129510.752667345, 1292249.5370183955 6129519.0094979275, 1292296.8032741863 6129538.80924329, 1292312.6774335736 6129545.581534013, 1292316.996629816 6129547.249586737)",1078912656,1078912645,0,0.13379,9.6
902,6.436942591043945,"RoadId(start=1078912656, end=1078912645, key=0)","LINESTRING (1292129.0225376626 6129477.942269738, 1292151.6203942937 6129483.963894044, 1292194.8012247726 6129502.278998986, 1292216.5196574263 6129509.985366322, 1292219.0688737654 6129510.752667345, 1292249.5370183955 6129519.0094979275, 1292296.8032741863 6129538.80924329, 1292312.6774335736 6129545.581534013, 1292316.996629816 6129547.249586737)",1078912656,1078912645,0,0.13379,9.6
903,8.781888753604504,"RoadId(start=1623971101, end=564445, key=0)","LINESTRING (1292322.562604356 6129577.508119552, 1292320.2248950494 6129581.928476458, 1292301.9017068648 6129613.838516838, 1292292.4618140454 6129626.182213068)",1623971101,564445,0,0.038221000000000005,2.8
904,5.4714313775391,"RoadId(start=1623971101, end=564445, key=0)","LINESTRING (1292322.562604356 6129577.508119552, 1292320.2248950494 6129581.928476458, 1292301.9017068648 6129613.838516838, 1292292.4618140454 6129626.182213068)",1623971101,564445,0,0.038221000000000005,2.8
905,24.722647366531955,"RoadId(start=1623971085, end=1623971121, key=0)","LINESTRING (1292336.1547141818 6129554.622383669, 1292339.5054308546 6129555.9234661395, 1292342.522189055 6129557.074423874, 1292356.1810905756 6129562.345478664, 1292363.9066632364 6129564.563993201, 1292374.8048413852 6129567.699939543, 1292399.083622327 6129572.770833928, 1292419.7779156654 6129576.440562, 1292443.6002866954 6129580.043569273, 1292532.4555042465 6129593.1044833455, 1292575.6140708271 6129598.609089113, 1292619.6520613849 6129603.396430946, 1292681.3341912334 6129610.469024472, 1292713.0602461097 6129614.138768697, 1292734.3890605457 6129616.2572126705, 1292754.1148743143 6129617.658388499)",1623971085,1623971121,0,0.28237999999999996,25.4
906,21.99737091827932,"RoadId(start=1623971085, end=1623971121, key=0)","LINESTRING (1292336.1547141818 6129554.622383669, 1292339.5054308546 6129555.9234661395, 1292342.522189055 6129557.074423874, 1292356.1810905756 6129562.345478664, 1292363.9066632364 6129564.563993201, 1292374.8048413852 6129567.699939543, 1292399.083622327 6129572.770833928, 1292419.7779156654 6129576.440562, 1292443.6002866954 6129580.043569273, 1292532.4555042465 6129593.1044833455, 1292575.6140708271 6129598.609089113, 1292619.6520613849 6129603.396430946, 1292681.3341912334 6129610.469024472, 1292713.0602461097 6129614.138768697, 1292734.3890605457 6129616.2572126705, 1292754.1148743143 6129617.658388499)",1623971085,1623971121,0,0.28237999999999996,25.4
907,10.846483804243082,"RoadId(start=1623971085, end=1623971121, key=0)","LINESTRING (1292336.1547141818 6129554.622383669, 1292339.5054308546 6129555.9234661395, 1292342.522189055 6129557.074423874, 1292356.1810905756 6129562.345478664, 1292363.9066632364 6129564.563993201, 1292374.8048413852 6129567.699939543, 1292399.083622327 6129572.770833928, 1292419.7779156654 6129576.440562, 1292443.6002866954 6129580.043569273, 1292532.4555042465 6129593.1044833455, 1292575.6140708271 6129598.609089113, 1292619.6520613849 6129603.396430946, 1292681.3341912334 6129610.469024472, 1292713.0602461097 6129614.138768697, 1292734.3890605457 6129616.2572126705, 1292754.1148743143 6129617.658388499)",1623971085,1623971121,0,0.28237999999999996,25.4
908,3.8260231042773887,"RoadId(start=21511124, end=1623971085, key=0)","LINESTRING (1292402.7571655232 6129405.332822979, 1292392.6382238101 6129428.78529005, 1292351.338692726 6129525.097873053, 1292349.6355045168 6129528.95106612, 1292344.6483913292 6129540.544016758, 1292339.4609030583 6129549.134486707, 1292338.1028052706 6129551.3863588935, 1292336.1547141818 6129554.622383669)",21511124,1623971085,0,0.10906700000000001,7.9
909,0.6608048448335938,"RoadId(start=21511124, end=1623971085, key=0)","LINESTRING (1292402.7571655232 6129405.332822979, 1292392.6382238101 6129428.78529005, 1292351.338692726 6129525.097873053, 1292349.6355045168 6129528.95106612, 1292344.6483913292 6129540.544016758, 1292339.4609030583 6129549.134486707, 1292338.1028052706 6129551.3863588935, 1292336.1547141818 6129554.622383669)",21511124,1623971085,0,0.10906700000000001,7.9
910,8.633579930975381,"RoadId(start=21511124, end=1623971085, key=0)","LINESTRING (1292402.7571655232 6129405.332822979, 1292392.6382238101 6129428.78529005, 1292351.338692726 6129525.097873053, 1292349.6355045168 6129528.95106612, 1292344.6483913292 6129540.544016758, 1292339.4609030583 6129549.134486707, 1292338.1028052706 6129551.3863588935, 1292336.1547141818 6129554.622383669)",21511124,1623971085,0,0.10906700000000001,7.9
911,6.488942125553598,"RoadId(start=335664152, end=1954922, key=0)","LINESTRING (1291316.824400886 6130296.321493763, 1291314.6536708155 6130297.005455296, 1291302.6200338607 6130300.29180781, 1291194.4174888097 6130332.871807316)",335664152,1954922,0,0.085154,6.1
912,1.88646937792808,"RoadId(start=335664152, end=1954922, key=0)","LINESTRING (1291316.824400886 6130296.321493763, 1291314.6536708155 6130297.005455296, 1291302.6200338607 6130300.29180781, 1291194.4174888097 6130332.871807316)",335664152,1954922,0,0.085154,6.1
913,7.4147294517820965,"RoadId(start=27483015, end=335664152, key=0)","LINESTRING (1291431.1495179306 6130527.853934151, 1291424.459216534 6130514.641452686, 1291402.718519982 6130471.667664046, 1291321.48868755 6130305.680094105, 1291316.824400886 6130296.321493763)",27483015,335664152,0,0.172119,12.4
914,2.395952143689134,"RoadId(start=27483015, end=335664152, key=0)","LINESTRING (1291431.1495179306 6130527.853934151, 1291424.459216534 6130514.641452686, 1291402.718519982 6130471.667664046, 1291321.48868755 6130305.680094105, 1291316.824400886 6130296.321493763)",27483015,335664152,0,0.172119,12.4
915,6.476345321146484,"RoadId(start=564533, end=335664152, key=0)","LINESTRING (1291465.4359210948 6130251.0967438985, 1291376.369196511 6130278.038054508, 1291330.4053787626 6130292.201043735, 1291322.980368727 6130294.469793303, 1291319.0173948545 6130295.654214271, 1291316.824400886 6130296.321493763)",564533,335664152,0,0.10354400000000001,7.5
916,2.2251629096146996,"RoadId(start=564533, end=335664152, key=0)","LINESTRING (1291465.4359210948 6130251.0967438985, 1291376.369196511 6130278.038054508, 1291330.4053787626 6130292.201043735, 1291322.980368727 6130294.469793303, 1291319.0173948545 6130295.654214271, 1291316.824400886 6130296.321493763)",564533,335664152,0,0.10354400000000001,7.5
917,7.198994928765045,"RoadId(start=335664152, end=21677818, key=0)","LINESTRING (1291316.824400886 6130296.321493763, 1291311.8818154945 6130286.379034728, 1291303.8334163104 6130267.77865998, 1291297.4102816915 6130250.095829966, 1291281.881212726 6130206.839777999, 1291275.8143004777 6130189.95779925, 1291270.0368189055 6130171.991540241, 1291266.9644009597 6130162.449586995, 1291261.543141758 6130146.6186425565, 1291223.8726260734 6130036.603562003, 1291216.0579978197 6130009.329382335, 1291199.7608243676 6129952.412536095, 1291194.5510721984 6129934.229918749, 1291187.448888686 6129909.37484373, 1291185.4228739536 6129903.086020747, 1291178.9997393347 6129881.817489175, 1291177.0071204496 6129875.295150078, 1291174.2575290268 6129866.3040053435, 1291159.7748632745 6129818.996393754, 1291155.1551044066 6129803.900049428, 1291131.3772611734 6129729.8366020275, 1291126.824294 6129715.741266231, 1291126.1007173096 6129713.472669974, 1291123.6850843595 6129706.116417129, 1291121.0134165806 6129697.742640398)",335664152,21677818,0,0.42005200000000004,30.2
918,1.90397281504614,"RoadId(start=335664152, end=21677818, key=0)","LINESTRING (1291316.824400886 6130296.321493763, 1291311.8818154945 6130286.379034728, 1291303.8334163104 6130267.77865998, 1291297.4102816915 6130250.095829966, 1291281.881212726 6130206.839777999, 1291275.8143004777 6130189.95779925, 1291270.0368189055 6130171.991540241, 1291266.9644009597 6130162.449586995, 1291261.543141758 6130146.6186425565, 1291223.8726260734 6130036.603562003, 1291216.0579978197 6130009.329382335, 1291199.7608243676 6129952.412536095, 1291194.5510721984 6129934.229918749, 1291187.448888686 6129909.37484373, 1291185.4228739536 6129903.086020747, 1291178.9997393347 6129881.817489175, 1291177.0071204496 6129875.295150078, 1291174.2575290268 6129866.3040053435, 1291159.7748632745 6129818.996393754, 1291155.1551044066 6129803.900049428, 1291131.3772611734 6129729.8366020275, 1291126.824294 6129715.741266231, 1291126.1007173096 6129713.472669974, 1291123.6850843595 6129706.116417129, 1291121.0134165806 6129697.742640398)",335664152,21677818,0,0.42005200000000004,30.2
919,719.6478432769082,"RoadId(start=20461931, end=75901933, key=0)","LINESTRING (1291013.144830002 6133933.834101224, 1290985.4596726417 6133958.50059177, 1290956.0601951228 6133993.163973634, 1290935.6553324605 6134025.123836208, 1290911.1984403334 6134069.650882824, 1290899.2427270222 6134096.887931051, 1290885.7062769418 6134135.12341886, 1290878.1365515678 6134163.111703922, 1290871.858132287 6134200.46293887, 1290869.4981590824 6134274.565066992, 1290881.6319835787 6134351.7053962145, 1290923.5660357606 6134487.929371463, 1290975.118091947 6134604.160411936, 1291080.4485941352 6134830.985726638, 1291107.9445083614 6134888.686105211, 1291128.371634922 6134930.847518704)",20461931,75901933,0,0.726991,43.6
920,723.831179102794,"RoadId(start=20461931, end=75901933, key=0)","LINESTRING (1291013.144830002 6133933.834101224, 1290985.4596726417 6133958.50059177, 1290956.0601951228 6133993.163973634, 1290935.6553324605 6134025.123836208, 1290911.1984403334 6134069.650882824, 1290899.2427270222 6134096.887931051, 1290885.7062769418 6134135.12341886, 1290878.1365515678 6134163.111703922, 1290871.858132287 6134200.46293887, 1290869.4981590824 6134274.565066992, 1290881.6319835787 6134351.7053962145, 1290923.5660357606 6134487.929371463, 1290975.118091947 6134604.160411936, 1291080.4485941352 6134830.985726638, 1291107.9445083614 6134888.686105211, 1291128.371634922 6134930.847518704)",20461931,75901933,0,0.726991,43.6
921,761.346578856944,"RoadId(start=20461931, end=75901933, key=0)","LINESTRING (1291013.144830002 6133933.834101224, 1290985.4596726417 6133958.50059177, 1290956.0601951228 6133993.163973634, 1290935.6553324605 6134025.123836208, 1290911.1984403334 6134069.650882824, 1290899.2427270222 6134096.887931051, 1290885.7062769418 6134135.12341886, 1290878.1365515678 6134163.111703922, 1290871.858132287 6134200.46293887, 1290869.4981590824 6134274.565066992, 1290881.6319835787 6134351.7053962145, 1290923.5660357606 6134487.929371463, 1290975.118091947 6134604.160411936, 1291080.4485941352 6134830.985726638, 1291107.9445083614 6134888.686105211, 1291128.371634922 6134930.847518704)",20461931,75901933,0,0.726991,43.6
922,759.7916141901707,"RoadId(start=20461931, end=75901933, key=0)","LINESTRING (1291013.144830002 6133933.834101224, 1290985.4596726417 6133958.50059177, 1290956.0601951228 6133993.163973634, 1290935.6553324605 6134025.123836208, 1290911.1984403334 6134069.650882824, 1290899.2427270222 6134096.887931051, 1290885.7062769418 6134135.12341886, 1290878.1365515678 6134163.111703922, 1290871.858132287 6134200.46293887, 1290869.4981590824 6134274.565066992, 1290881.6319835787 6134351.7053962145, 1290923.5660357606 6134487.929371463, 1290975.118091947 6134604.160411936, 1291080.4485941352 6134830.985726638, 1291107.9445083614 6134888.686105211, 1291128.371634922 6134930.847518704)",20461931,75901933,0,0.726991,43.6
